Date,USGG2YR Index
12/27/1989,7.884
12/28/1989,7.841
12/29/1989,7.841
1/2/1990,7.875
1/3/1990,7.927
1/4/1990,7.91
1/5/1990,7.885
1/8/1990,7.893
1/9/1990,7.893
1/10/1990,7.876
1/11/1990,7.92
1/12/1990,7.938
1/15/1990,7.947
1/16/1990,8.098
1/17/1990,8.054
1/18/1990,8.232
1/19/1990,8.162
1/22/1990,8.136
1/23/1990,8.235
1/24/1990,8.235
1/25/1990,8.246
1/26/1990,8.263
1/29/1990,8.324
1/30/1990,8.28
1/31/1990,8.254
2/1/1990,8.28
2/2/1990,8.341
2/5/1990,8.359
2/6/1990,8.402
2/7/1990,8.385
2/8/1990,8.315
2/9/1990,8.218
2/12/1990,8.28
2/13/1990,8.192
2/14/1990,8.262
2/15/1990,8.324
2/16/1990,8.324
2/19/1990,8.36
2/20/1990,8.493
2/21/1990,8.485
2/22/1990,8.431
2/23/1990,8.413
2/26/1990,8.362
2/27/1990,8.336
2/28/1990,8.422
3/1/1990,8.517
3/2/1990,8.481
3/5/1990,8.559
3/6/1990,8.515
3/7/1990,8.533
3/8/1990,8.585
3/9/1990,8.69
3/12/1990,8.69
3/13/1990,8.744
3/14/1990,8.673
3/15/1990,8.708
3/16/1990,8.637
3/19/1990,8.673
3/20/1990,8.646
3/21/1990,8.699
3/22/1990,8.61
3/23/1990,8.601
3/26/1990,8.601
3/27/1990,8.628
3/28/1990,8.561
3/29/1990,8.631
3/30/1990,8.622
4/2/1990,8.604
4/3/1990,8.596
4/4/1990,8.517
4/5/1990,8.543
4/6/1990,8.507
4/9/1990,8.533
4/10/1990,8.551
4/11/1990,8.533
4/12/1990,8.567
4/13/1990,8.55
4/16/1990,8.576
4/17/1990,8.674
4/18/1990,8.781
4/19/1990,8.781
4/20/1990,8.808
4/23/1990,8.853
4/24/1990,8.898
4/25/1990,8.953
4/26/1990,9.032
4/27/1990,8.944
4/30/1990,8.944
5/1/1990,9.014
5/2/1990,9.014
5/3/1990,8.944
5/4/1990,8.706
5/7/1990,8.715
5/8/1990,8.697
5/9/1990,8.714
5/10/1990,8.669
5/11/1990,8.527
5/14/1990,8.5
5/15/1990,8.517
5/16/1990,8.516
5/17/1990,8.533
5/18/1990,8.602
5/21/1990,8.584
5/22/1990,8.539
5/23/1990,8.476
5/24/1990,8.509
5/25/1990,8.526
5/28/1990,8.543
5/29/1990,8.491
5/30/1990,8.465
5/31/1990,8.482
6/1/1990,8.325
6/4/1990,8.299
6/5/1990,8.324
6/6/1990,8.332
6/7/1990,8.314
6/8/1990,8.331
6/11/1990,8.348
6/12/1990,8.365
6/13/1990,8.25
6/14/1990,8.223
6/15/1990,8.319
6/18/1990,8.362
6/19/1990,8.38
6/20/1990,8.406
6/21/1990,8.379
6/22/1990,8.36
6/25/1990,8.449
6/26/1990,8.413
6/27/1990,8.358
6/28/1990,8.28
6/29/1990,8.22
7/2/1990,8.228
7/3/1990,8.184
7/4/1990,8.184
7/5/1990,8.209
7/6/1990,8.321
7/9/1990,8.373
7/10/1990,8.382
7/11/1990,8.382
7/12/1990,8.215
7/13/1990,8.117
7/16/1990,8.143
7/17/1990,8.116
7/18/1990,8.124
7/19/1990,8.106
7/20/1990,8.069
7/23/1990,8.068
7/24/1990,8.112
7/25/1990,8.085
7/26/1990,8.095
7/27/1990,7.991
7/30/1990,7.931
7/31/1990,7.879
8/1/1990,7.836
8/2/1990,7.861
8/3/1990,7.799
8/6/1990,7.868
8/7/1990,7.955
8/8/1990,7.98
8/9/1990,7.963
8/10/1990,7.944
8/13/1990,7.918
8/14/1990,7.926
8/15/1990,7.926
8/16/1990,8.093
8/17/1990,8.075
8/20/1990,8.155
8/21/1990,8.172
8/22/1990,8.244
8/23/1990,8.253
8/24/1990,8.271
8/27/1990,8.172
8/28/1990,8.217
8/29/1990,8.116
8/30/1990,8.09
8/31/1990,8.063
9/3/1990,8.089
9/4/1990,8.063
9/5/1990,8.019
9/6/1990,8.019
9/7/1990,7.983
9/10/1990,8.052
9/11/1990,8.035
9/12/1990,8.017
9/13/1990,7.999
9/14/1990,8.007
9/17/1990,8.015
9/18/1990,8.023
9/19/1990,8.058
9/20/1990,8.058
9/21/1990,8.102
9/24/1990,8.181
9/25/1990,8.19
9/26/1990,8.16
9/27/1990,8.022
9/28/1990,7.987
10/1/1990,7.944
10/2/1990,7.9
10/3/1990,7.908
10/4/1990,7.839
10/5/1990,7.793
10/8/1990,7.801
10/9/1990,7.897
10/10/1990,7.974
10/11/1990,7.983
10/12/1990,7.911
10/15/1990,7.885
10/16/1990,7.884
10/17/1990,7.91
10/18/1990,7.874
10/19/1990,7.829
10/22/1990,7.846
10/23/1990,7.836
10/24/1990,7.809
10/25/1990,7.782
10/26/1990,7.771
10/29/1990,7.789
10/30/1990,7.77
10/31/1990,7.733
11/1/1990,7.646
11/2/1990,7.663
11/5/1990,7.628
11/6/1990,7.653
11/7/1990,7.644
11/8/1990,7.653
11/9/1990,7.599
11/12/1990,7.546
11/13/1990,7.581
11/14/1990,7.572
11/15/1990,7.572
11/16/1990,7.57
11/19/1990,7.614
11/20/1990,7.596
11/21/1990,7.507
11/22/1990,7.498
11/23/1990,7.506
11/26/1990,7.532
11/27/1990,7.549
11/28/1990,7.572
11/29/1990,7.589
11/30/1990,7.589
12/3/1990,7.52
12/4/1990,7.451
12/5/1990,7.451
12/6/1990,7.477
12/7/1990,7.312
12/10/1990,7.269
12/11/1990,7.225
12/12/1990,7.208
12/13/1990,7.277
12/14/1990,7.311
12/17/1990,7.284
12/18/1990,7.127
12/19/1990,7.205
12/20/1990,7.231
12/21/1990,7.274
12/24/1990,7.326
12/25/1990,7.317
12/26/1990,7.282
12/27/1990,7.233
12/28/1990,7.224
12/31/1990,7.229
1/3/1991,7.069
1/4/1991,7.163
1/7/1991,7.188
1/8/1991,7.128
1/9/1991,7.153
1/10/1991,7.11
1/11/1991,7.117
1/14/1991,7.126
1/15/1991,7.143
1/16/1991,7.177
1/17/1991,7.151
1/18/1991,7.123
1/21/1991,7.097
1/22/1991,7.105
1/23/1991,7.079
1/24/1991,7.034
1/25/1991,7.068
1/28/1991,7.102
1/29/1991,7.077
1/30/1991,7.06
1/31/1991,7.042
2/1/1991,6.82
2/4/1991,6.794
2/5/1991,6.794
2/6/1991,6.785
2/7/1991,6.81
2/8/1991,6.783
2/11/1991,6.757
2/12/1991,6.748
2/13/1991,6.747
2/14/1991,6.747
2/15/1991,6.805
2/18/1991,6.797
2/19/1991,6.857
2/20/1991,6.892
2/21/1991,6.892
2/22/1991,6.971
2/25/1991,6.963
2/26/1991,7.005
2/27/1991,6.997
2/28/1991,7.082
3/1/1991,7.169
3/4/1991,7.161
3/5/1991,7.101
3/6/1991,7.153
3/7/1991,7.101
3/8/1991,7.076
3/11/1991,7.024
3/12/1991,7.059
3/13/1991,6.947
3/14/1991,6.947
3/15/1991,6.973
3/18/1991,7.07
3/19/1991,7.193
3/20/1991,7.158
3/21/1991,7.106
3/22/1991,7.107
3/25/1991,7.116
3/26/1991,7.125
3/27/1991,7.065
3/28/1991,7.023
3/29/1991,7.031
4/1/1991,6.997
4/2/1991,6.954
4/3/1991,6.988
4/4/1991,6.945
4/5/1991,6.901
4/8/1991,6.892
4/9/1991,6.926
4/10/1991,6.985
4/11/1991,6.899
4/12/1991,6.837
4/15/1991,6.845
4/16/1991,6.862
4/17/1991,6.861
4/18/1991,6.956
4/19/1991,7.025
4/22/1991,7.034
4/23/1991,7.016
4/24/1991,6.945
4/25/1991,6.898
4/26/1991,6.881
4/29/1991,6.873
4/30/1991,6.77
5/1/1991,6.795
5/2/1991,6.744
5/3/1991,6.794
5/6/1991,6.793
5/7/1991,6.81
5/8/1991,6.818
5/9/1991,6.809
5/10/1991,6.842
5/13/1991,6.816
5/14/1991,6.816
5/15/1991,6.807
5/16/1991,6.841
5/17/1991,6.822
5/20/1991,6.813
5/21/1991,6.804
5/22/1991,6.76
5/23/1991,6.742
5/24/1991,6.674
5/27/1991,6.682
5/28/1991,6.659
5/29/1991,6.619
5/30/1991,6.598
5/31/1991,6.69
6/3/1991,6.783
6/4/1991,6.766
6/5/1991,6.817
6/6/1991,6.817
6/7/1991,6.989
6/10/1991,6.972
6/11/1991,6.981
6/12/1991,7.059
6/13/1991,7.025
6/14/1991,6.964
6/17/1991,6.982
6/18/1991,6.965
6/19/1991,6.869
6/20/1991,6.843
6/21/1991,6.886
6/24/1991,6.878
6/25/1991,6.895
6/26/1991,7.017
6/27/1991,6.966
6/28/1991,6.898
7/1/1991,6.949
7/2/1991,6.983
7/3/1991,6.965
7/4/1991,6.965
7/5/1991,7.033
7/8/1991,6.947
7/9/1991,6.955
7/10/1991,6.912
7/11/1991,6.877
7/12/1991,6.851
7/15/1991,6.885
7/16/1991,6.859
7/17/1991,6.893
7/18/1991,6.84
7/19/1991,6.831
7/22/1991,6.865
7/23/1991,6.882
7/24/1991,6.9
7/25/1991,6.841
7/26/1991,6.841
7/29/1991,6.824
7/30/1991,6.816
7/31/1991,6.773
8/1/1991,6.798
8/2/1991,6.687
8/5/1991,6.669
8/6/1991,6.583
8/7/1991,6.532
8/8/1991,6.506
8/9/1991,6.453
8/12/1991,6.469
8/13/1991,6.443
8/14/1991,6.339
8/15/1991,6.278
8/16/1991,6.267
8/19/1991,6.189
8/20/1991,6.128
8/21/1991,6.213
8/22/1991,6.238
8/23/1991,6.399
8/26/1991,6.416
8/27/1991,6.416
8/28/1991,6.308
8/29/1991,6.282
8/30/1991,6.333
9/2/1991,6.342
9/3/1991,6.307
9/4/1991,6.29
9/5/1991,6.332
9/6/1991,6.238
9/9/1991,6.204
9/10/1991,6.186
9/11/1991,6.22
9/12/1991,6.117
9/13/1991,6.141
9/16/1991,6.158
9/17/1991,6.149
9/18/1991,6.166
9/19/1991,6.166
9/20/1991,6.147
9/23/1991,6.147
9/24/1991,6.12
9/25/1991,6.125
9/26/1991,6.049
9/27/1991,6.007
9/30/1991,5.982
10/1/1991,5.973
10/2/1991,5.99
10/3/1991,5.939
10/4/1991,5.879
10/7/1991,5.903
10/8/1991,5.895
10/9/1991,5.92
10/10/1991,5.962
10/11/1991,5.875
10/14/1991,5.866
10/15/1991,5.815
10/16/1991,5.857
10/17/1991,5.985
10/18/1991,5.907
10/21/1991,5.984
10/22/1991,6.009
10/24/1991,5.958
10/25/1991,5.933
10/28/1991,5.883
10/29/1991,5.765
10/30/1991,5.707
10/31/1991,5.698
11/1/1991,5.638
11/4/1991,5.646
11/5/1991,5.704
11/6/1991,5.611
11/7/1991,5.602
11/8/1991,5.616
11/11/1991,5.633
11/12/1991,5.624
11/13/1991,5.623
11/14/1991,5.58
11/15/1991,5.485
11/18/1991,5.535
11/19/1991,5.5
11/20/1991,5.499
11/21/1991,5.473
11/22/1991,5.471
11/25/1991,5.495
11/26/1991,5.45
11/27/1991,5.425
11/28/1991,5.425
11/29/1991,5.375
12/2/1991,5.324
12/3/1991,5.257
12/4/1991,5.223
12/5/1991,5.265
12/6/1991,5.171
12/9/1991,5.045
12/10/1991,5.044
12/11/1991,5.018
12/12/1991,5.034
12/13/1991,5.049
12/16/1991,5.04
12/17/1991,5.014
12/18/1991,5.098
12/19/1991,5.042
12/20/1991,4.826
12/23/1991,4.826
12/24/1991,4.843
12/25/1991,4.851
12/26/1991,4.843
12/27/1991,4.843
12/30/1991,4.76
12/31/1991,4.751
1/2/1992,4.759
1/3/1992,4.766
1/6/1992,4.724
1/7/1992,4.657
1/8/1992,4.623
1/9/1992,4.719
1/10/1992,4.839
1/13/1992,4.929
1/14/1992,4.973
1/15/1992,5.041
1/16/1992,5.05
1/17/1992,4.981
1/20/1992,4.947
1/21/1992,4.913
1/22/1992,4.947
1/23/1992,5.116
1/24/1992,5.141
1/27/1992,5.183
1/28/1992,5.091
1/29/1992,5.141
1/30/1992,5.192
1/31/1992,5.1
2/3/1992,5.134
2/4/1992,5.084
2/5/1992,5.051
2/6/1992,5.059
2/7/1992,4.925
2/10/1992,4.908
2/11/1992,5.001
2/12/1992,5.052
2/13/1992,5.222
2/14/1992,5.257
2/17/1992,5.24
2/18/1992,5.249
2/19/1992,5.232
2/20/1992,5.284
2/21/1992,5.424
2/24/1992,5.425
2/25/1992,5.391
2/26/1992,5.359
2/27/1992,5.325
2/28/1992,5.242
3/2/1992,5.442
3/3/1992,5.425
3/4/1992,5.501
3/5/1992,5.628
3/6/1992,5.603
3/9/1992,5.518
3/10/1992,5.578
3/11/1992,5.57
3/12/1992,5.698
3/13/1992,5.845
3/16/1992,5.837
3/17/1992,5.768
3/18/1992,5.803
3/19/1992,5.752
3/20/1992,5.814
3/23/1992,5.814
3/24/1992,5.719
3/25/1992,5.725
3/26/1992,5.725
3/27/1992,5.65
3/30/1992,5.6
3/31/1992,5.583
4/1/1992,5.507
4/2/1992,5.49
4/3/1992,5.363
4/6/1992,5.362
4/7/1992,5.269
4/8/1992,5.285
4/9/1992,5.075
4/10/1992,5.165
4/13/1992,5.088
4/14/1992,5.129
4/15/1992,5.179
4/16/1992,5.297
4/17/1992,5.303
4/20/1992,5.413
4/21/1992,5.359
4/22/1992,5.369
4/23/1992,5.392
4/24/1992,5.325
4/27/1992,5.425
4/28/1992,5.367
4/29/1992,5.425
4/30/1992,5.425
5/1/1992,5.316
5/4/1992,5.291
5/5/1992,5.249
5/6/1992,5.215
5/7/1992,5.231
5/8/1992,5.281
5/11/1992,5.205
5/12/1992,5.162
5/14/1992,5.111
5/15/1992,5.084
5/18/1992,5.066
5/19/1992,4.947
5/20/1992,5.083
5/21/1992,5.317
5/22/1992,5.242
5/25/1992,5.242
5/26/1992,5.334
5/27/1992,5.259
5/28/1992,5.2
5/29/1992,5.184
6/1/1992,5.267
6/2/1992,5.2
6/3/1992,5.192
6/4/1992,5.167
6/5/1992,5.125
6/8/1992,5.057
6/9/1992,5.074
6/10/1992,5.091
6/11/1992,5.065
6/12/1992,5.009
6/15/1992,5.022
6/16/1992,4.971
6/17/1992,4.937
6/18/1992,4.885
6/19/1992,4.969
6/22/1992,4.969
6/23/1992,4.986
6/24/1992,4.975
6/25/1992,4.892
6/26/1992,4.884
6/29/1992,4.801
6/30/1992,4.834
7/1/1992,4.809
7/2/1992,4.55
7/3/1992,4.558
7/6/1992,4.442
7/7/1992,4.333
7/8/1992,4.374
7/9/1992,4.356
7/10/1992,4.337
7/13/1992,4.361
7/14/1992,4.277
7/15/1992,4.201
7/16/1992,4.216
7/17/1992,4.247
7/20/1992,4.254
7/21/1992,4.27
7/22/1992,4.226
7/23/1992,4.158
7/24/1992,4.205
7/27/1992,4.229
7/28/1992,4.203
7/29/1992,4.267
7/30/1992,4.3
7/31/1992,4.399
8/3/1992,4.379
8/4/1992,4.3
8/5/1992,4.258
8/6/1992,4.283
8/7/1992,4.15
8/10/1992,4.108
8/11/1992,4.108
8/12/1992,4.149
8/13/1992,4.157
8/14/1992,4.09
8/17/1992,4.064
8/18/1992,4.013
8/19/1992,4.005
8/20/1992,4.038
8/21/1992,4.062
8/24/1992,4.232
8/25/1992,4.283
8/26/1992,4.259
8/27/1992,4.168
8/28/1992,4.168
8/31/1992,4.135
9/1/1992,4.102
9/2/1992,4.093
9/3/1992,4.077
9/4/1992,3.869
9/8/1992,3.802
9/9/1992,3.851
9/10/1992,3.817
9/11/1992,3.849
9/14/1992,3.773
9/15/1992,3.839
9/16/1992,3.797
9/17/1992,3.821
9/18/1992,3.803
9/21/1992,3.877
9/22/1992,3.953
9/23/1992,3.984
9/24/1992,3.894
9/25/1992,3.788
9/28/1992,3.771
9/29/1992,3.812
9/30/1992,3.795
10/1/1992,3.697
10/2/1992,3.679
10/5/1992,3.662
10/6/1992,3.744
10/7/1992,3.867
10/8/1992,3.801
10/9/1992,3.991
10/12/1992,3.933
10/13/1992,3.983
10/14/1992,3.991
10/15/1992,4.008
10/16/1992,4.016
10/19/1992,4.109
10/20/1992,4.321
10/21/1992,4.194
10/22/1992,4.245
10/23/1992,4.323
10/26/1992,4.323
10/27/1992,4.263
10/28/1992,4.292
10/29/1992,4.308
10/30/1992,4.383
11/2/1992,4.438
11/3/1992,4.416
11/4/1992,4.416
11/5/1992,4.366
11/6/1992,4.475
11/9/1992,4.543
11/10/1992,4.468
11/11/1992,4.451
11/12/1992,4.426
11/13/1992,4.579
11/16/1992,4.664
11/17/1992,4.605
11/18/1992,4.52
11/19/1992,4.597
11/20/1992,4.607
11/23/1992,4.616
11/24/1992,4.642
11/25/1992,4.7
11/26/1992,4.7
11/27/1992,4.783
11/30/1992,4.791
12/1/1992,4.833
12/2/1992,4.783
12/3/1992,4.783
12/4/1992,4.7
12/7/1992,4.625
12/8/1992,4.549
12/9/1992,4.608
12/10/1992,4.649
12/11/1992,4.751
12/14/1992,4.801
12/15/1992,4.708
12/16/1992,4.624
12/17/1992,4.632
12/18/1992,4.615
12/21/1992,4.615
12/22/1992,4.53
12/23/1992,4.65
12/24/1992,4.617
12/25/1992,4.625
12/28/1992,4.642
12/29/1992,4.592
12/30/1992,4.518
12/31/1992,4.558
1/4/1993,4.442
1/5/1993,4.442
1/6/1993,4.508
1/7/1993,4.616
1/8/1993,4.474
1/11/1993,4.431
1/12/1993,4.456
1/13/1993,4.414
1/14/1993,4.313
1/15/1993,4.294
1/18/1993,4.294
1/19/1993,4.37
1/20/1993,4.352
1/21/1993,4.301
1/22/1993,4.232
1/25/1993,4.197
1/26/1993,4.29
1/27/1993,4.275
1/28/1993,4.152
1/29/1993,4.168
2/1/1993,4.184
2/2/1993,4.258
2/3/1993,4.234
2/4/1993,4.176
2/5/1993,4.092
2/8/1993,4.167
2/9/1993,4.2
2/10/1993,4.25
2/11/1993,4.158
2/12/1993,4.165
2/15/1993,4.148
2/16/1993,4.09
2/17/1993,4.014
2/18/1993,3.904
2/19/1993,3.953
2/22/1993,3.936
2/23/1993,3.851
2/24/1993,3.966
2/25/1993,3.966
2/26/1993,3.908
3/1/1993,3.867
3/2/1993,3.851
3/3/1993,3.801
3/4/1993,3.735
3/5/1993,3.875
3/8/1993,3.95
3/9/1993,3.991
3/10/1993,4.016
3/11/1993,3.991
3/12/1993,4.059
3/15/1993,4.059
3/16/1993,4
3/17/1993,3.941
3/18/1993,3.832
3/19/1993,3.925
3/22/1993,3.866
3/23/1993,3.857
3/24/1993,3.899
3/25/1993,3.924
3/26/1993,4.015
3/29/1993,3.941
3/30/1993,3.9
3/31/1993,3.957
4/1/1993,3.949
4/2/1993,3.958
4/5/1993,3.933
4/6/1993,3.916
4/7/1993,3.916
4/8/1993,3.825
4/9/1993,3.825
4/12/1993,3.808
4/13/1993,3.783
4/14/1993,3.758
4/15/1993,3.757
4/16/1993,3.765
4/19/1993,3.757
4/20/1993,3.756
4/21/1993,3.731
4/22/1993,3.714
4/23/1993,3.721
4/26/1993,3.755
4/27/1993,3.831
4/29/1993,3.785
4/30/1993,3.801
5/3/1993,3.735
5/4/1993,3.735
5/5/1993,3.784
5/6/1993,3.776
5/7/1993,3.767
5/10/1993,3.775
5/11/1993,3.775
5/12/1993,3.8
5/13/1993,3.916
5/14/1993,3.958
5/17/1993,4.009
5/18/1993,4.043
5/19/1993,3.975
5/20/1993,4.043
5/21/1993,4.103
5/24/1993,4.18
5/25/1993,4.172
5/26/1993,4.134
5/27/1993,4.257
5/28/1993,4.241
5/31/1993,4.249
6/1/1993,4.142
6/2/1993,4.15
6/3/1993,4.125
6/4/1993,4.308
6/7/1993,4.283
6/8/1993,4.316
6/9/1993,4.275
6/10/1993,4.275
6/11/1993,4.124
6/14/1993,4.133
6/15/1993,4.074
6/16/1993,4.065
6/17/1993,4.082
6/18/1993,4.141
6/21/1993,4.124
6/22/1993,4.107
6/23/1993,4.183
6/24/1993,4.15
6/25/1993,4.084
6/28/1993,4.051
6/29/1993,4.01
6/30/1993,4.002
7/1/1993,3.977
7/2/1993,3.927
7/5/1993,3.918
7/6/1993,4.001
7/7/1993,3.992
7/8/1993,3.95
7/9/1993,3.974
7/12/1993,3.966
7/13/1993,4.007
7/14/1993,3.957
7/15/1993,3.973
7/16/1993,3.964
7/19/1993,3.981
7/20/1993,4.073
7/21/1993,4.132
7/22/1993,4.183
7/23/1993,4.2
7/26/1993,4.175
7/27/1993,4.183
7/28/1993,4.209
7/29/1993,4.119
7/30/1993,4.127
8/2/1993,4.192
8/3/1993,4.151
8/4/1993,4.167
8/5/1993,4.101
8/6/1993,4.084
8/9/1993,4.058
8/10/1993,4.083
8/11/1993,4.066
8/12/1993,4.049
8/13/1993,3.965
8/16/1993,3.956
8/17/1993,3.989
8/18/1993,3.955
8/19/1993,3.896
8/20/1993,3.919
8/23/1993,3.936
8/24/1993,3.859
8/25/1993,3.859
8/26/1993,3.843
8/27/1993,3.884
8/30/1993,3.843
8/31/1993,3.859
9/1/1993,3.867
9/2/1993,3.809
9/3/1993,3.702
9/6/1993,3.71
9/7/1993,3.759
9/8/1993,3.759
9/9/1993,3.875
9/10/1993,3.783
9/13/1993,3.816
9/14/1993,3.899
9/15/1993,3.833
9/16/1993,3.874
9/17/1993,3.866
9/20/1993,3.908
9/21/1993,3.866
9/22/1993,3.892
9/23/1993,3.916
9/24/1993,3.851
9/27/1993,3.793
9/28/1993,3.81
9/29/1993,3.859
9/30/1993,3.875
10/1/1993,3.834
10/4/1993,3.826
10/5/1993,3.85
10/6/1993,3.834
10/7/1993,3.825
10/8/1993,3.775
10/12/1993,3.808
10/13/1993,3.816
10/14/1993,3.791
10/15/1993,3.782
10/18/1993,3.832
10/19/1993,3.824
10/20/1993,3.824
10/21/1993,3.874
10/22/1993,3.899
10/25/1993,3.916
10/26/1993,3.899
10/27/1993,4.007
10/28/1993,3.957
10/29/1993,3.999
11/1/1993,4.106
11/2/1993,4.139
11/3/1993,4.123
11/4/1993,4.148
11/5/1993,4.174
11/8/1993,4.099
11/9/1993,4.091
11/10/1993,4.15
11/12/1993,4.101
11/15/1993,4.076
11/16/1993,4.051
11/17/1993,4.068
11/18/1993,4.136
11/19/1993,4.196
11/22/1993,4.23
11/23/1993,4.201
11/24/1993,4.184
11/25/1993,4.193
11/26/1993,4.16
11/29/1993,4.16
11/30/1993,4.217
12/1/1993,4.176
12/2/1993,4.209
12/3/1993,4.2
12/6/1993,4.15
12/7/1993,4.167
12/8/1993,4.141
12/9/1993,4.175
12/10/1993,4.216
12/13/1993,4.216
12/14/1993,4.232
12/15/1993,4.19
12/16/1993,4.199
12/17/1993,4.156
12/20/1993,4.207
12/21/1993,4.206
12/22/1993,4.176
12/23/1993,4.184
12/24/1993,4.201
12/27/1993,4.184
12/28/1993,4.176
12/29/1993,4.201
12/30/1993,4.25
12/31/1993,4.234
1/3/1994,4.316
1/4/1994,4.266
1/5/1994,4.283
1/6/1994,4.208
1/7/1994,4.058
1/10/1994,4.066
1/11/1994,4.041
1/12/1994,4.024
1/13/1994,4.107
1/14/1994,4.131
1/17/1994,4.14
1/18/1994,4.097
1/19/1994,4.089
1/20/1994,4.021
1/21/1994,4.054
1/24/1994,4.062
1/25/1994,4.078
1/26/1994,4.115
1/27/1994,4.107
1/28/1994,4.091
1/31/1994,4.124
2/1/1994,4.198
2/2/1994,4.182
2/3/1994,4.281
2/4/1994,4.391
2/7/1994,4.408
2/8/1994,4.425
2/9/1994,4.392
2/10/1994,4.443
2/11/1994,4.411
2/14/1994,4.403
2/15/1994,4.404
2/16/1994,4.404
2/17/1994,4.481
2/18/1994,4.526
2/21/1994,4.535
2/22/1994,4.535
2/23/1994,4.63
2/24/1994,4.733
2/25/1994,4.708
2/28/1994,4.658
3/1/1994,4.808
3/2/1994,4.758
3/3/1994,4.808
3/4/1994,4.876
3/7/1994,4.868
3/8/1994,4.91
3/9/1994,4.893
3/10/1994,4.953
3/11/1994,4.92
3/14/1994,4.971
3/15/1994,4.946
3/16/1994,4.895
3/17/1994,4.921
3/18/1994,5.008
3/21/1994,5.068
3/22/1994,4.94
3/23/1994,5.067
3/24/1994,5.075
3/25/1994,5.125
3/28/1994,5.125
3/29/1994,5.183
3/30/1994,5.167
3/31/1994,5.192
4/1/1994,5.385
4/4/1994,5.562
4/5/1994,5.427
4/6/1994,5.394
4/7/1994,5.352
4/8/1994,5.412
4/11/1994,5.404
4/12/1994,5.378
4/13/1994,5.413
4/14/1994,5.439
4/15/1994,5.483
4/18/1994,5.672
4/19/1994,5.656
4/20/1994,5.639
4/21/1994,5.536
4/22/1994,5.598
4/25/1994,5.573
4/26/1994,5.539
4/27/1994,5.601
4/28/1994,5.719
4/29/1994,5.736
5/2/1994,5.786
5/3/1994,5.846
5/4/1994,5.855
5/5/1994,5.889
5/6/1994,6.113
5/9/1994,6.242
5/10/1994,6.122
5/11/1994,6.183
5/12/1994,6.098
5/13/1994,6.031
5/16/1994,5.988
5/17/1994,5.885
5/18/1994,5.782
5/19/1994,5.713
5/20/1994,5.757
5/23/1994,5.905
5/24/1994,5.897
5/25/1994,5.925
5/26/1994,5.917
5/27/1994,5.959
5/30/1994,5.968
5/31/1994,5.993
6/1/1994,5.967
6/2/1994,5.908
6/3/1994,5.857
6/6/1994,5.764
6/7/1994,5.764
6/8/1994,5.772
6/9/1994,5.772
6/10/1994,5.831
6/13/1994,5.865
6/14/1994,5.788
6/15/1994,5.847
6/16/1994,5.77
6/17/1994,5.847
6/20/1994,5.89
6/21/1994,5.976
6/22/1994,5.966
6/23/1994,5.933
6/24/1994,6.076
6/27/1994,6.042
6/28/1994,6.109
6/29/1994,6.101
6/30/1994,6.177
7/1/1994,6.169
7/4/1994,6.169
7/5/1994,6.11
7/6/1994,6.076
7/7/1994,6.093
7/8/1994,6.229
7/11/1994,6.264
7/12/1994,6.213
7/13/1994,6.187
7/14/1994,6.024
7/15/1994,6.024
7/18/1994,5.972
7/19/1994,5.911
7/20/1994,6.015
7/21/1994,6.075
7/22/1994,6.11
7/25/1994,6.101
7/26/1994,6.093
7/27/1994,6.226
7/28/1994,6.193
7/29/1994,5.991
8/1/1994,5.999
8/2/1994,5.982
8/3/1994,5.939
8/4/1994,5.956
8/5/1994,6.209
8/8/1994,6.218
8/9/1994,6.218
8/10/1994,6.175
8/11/1994,6.252
8/12/1994,6.235
8/15/1994,6.235
8/16/1994,6.157
8/17/1994,6.157
8/18/1994,6.2
8/19/1994,6.183
8/22/1994,6.235
8/23/1994,6.183
8/24/1994,6.183
8/25/1994,6.233
8/26/1994,6.2
8/29/1994,6.191
8/30/1994,6.157
8/31/1994,6.149
9/1/1994,6.132
9/2/1994,6.139
9/5/1994,6.139
9/6/1994,6.19
9/7/1994,6.206
9/8/1994,6.189
9/9/1994,6.325
9/12/1994,6.351
9/13/1994,6.317
9/14/1994,6.291
9/15/1994,6.248
9/16/1994,6.386
9/19/1994,6.377
9/20/1994,6.395
9/21/1994,6.499
9/22/1994,6.465
9/23/1994,6.491
9/26/1994,6.492
9/27/1994,6.492
9/28/1994,6.5
9/29/1994,6.576
9/30/1994,6.585
10/3/1994,6.661
10/4/1994,6.67
10/5/1994,6.713
10/6/1994,6.713
10/7/1994,6.636
10/11/1994,6.619
10/12/1994,6.67
10/13/1994,6.619
10/14/1994,6.549
10/17/1994,6.558
10/18/1994,6.593
10/19/1994,6.636
10/20/1994,6.758
10/21/1994,6.741
10/24/1994,6.803
10/25/1994,6.803
10/26/1994,6.908
10/27/1994,6.875
10/28/1994,6.816
10/31/1994,6.824
11/1/1994,6.917
11/2/1994,6.96
11/3/1994,6.977
11/4/1994,7.028
11/7/1994,7.054
11/8/1994,7.011
11/9/1994,7.02
11/10/1994,7.063
11/11/1994,7.037
11/14/1994,7.02
11/15/1994,7.09
11/16/1994,7.125
11/17/1994,7.177
11/18/1994,7.196
11/21/1994,7.213
11/22/1994,7.199
11/23/1994,7.19
11/24/1994,7.182
11/25/1994,7.199
