Date,SP500
1993-10-04,26.188915252685547
1993-10-05,26.153484344482422
1993-10-06,26.135793685913086
1993-10-07,26.06496810913086
1993-10-08,26.10038185119629
1993-10-11,26.153484344482422
1993-10-12,26.188915252685547
1993-10-13,26.188915252685547
1993-10-14,26.525344848632812
1993-10-15,26.66699981689453
1993-10-18,26.596181869506836
1993-10-19,26.401390075683594
1993-10-20,26.43680763244629
1993-10-21,26.401390075683594
1993-10-22,26.277442932128906
1993-10-25,26.348264694213867
1993-10-26,26.330570220947266
1993-10-27,26.348264694213867
1993-10-28,26.543060302734375
1993-10-29,26.543060302734375
1993-11-01,26.613872528076172
1993-11-02,26.596181869506836
1993-11-03,26.259729385375977
1993-11-04,25.976423263549805
1993-11-05,26.10038185119629
1993-11-08,26.135793685913086
1993-11-09,26.153484344482422
1993-11-10,26.348264694213867
1993-11-11,26.277442932128906
1993-11-12,26.401390075683594
1993-11-15,26.383676528930664
1993-11-16,26.507625579833984
1993-11-17,26.36599349975586
1993-11-18,26.295141220092773
1993-11-19,26.24203109741211
1993-11-22,26.082666397094727
1993-11-23,26.224313735961914
1993-11-24,26.330570220947266
1993-11-26,26.348264694213867
1993-11-29,26.24203109741211
1993-11-30,26.259729385375977
1993-12-01,26.295141220092773
1993-12-02,26.36599349975586
1993-12-03,26.472225189208984
1993-12-06,26.560754776000977
1993-12-07,26.543060302734375
1993-12-08,26.543060302734375
1993-12-09,26.454513549804688
1993-12-10,26.401390075683594
1993-12-13,26.560754776000977
1993-12-14,26.36599349975586
1993-12-15,26.330570220947266
1993-12-16,26.419105529785156
1993-12-17,26.56428337097168
1993-12-20,26.59995460510254
1993-12-21,26.510814666748047
1993-12-22,26.689085006713867
1993-12-23,26.6712646484375
1993-12-27,26.813899993896484
1993-12-28,26.86738395690918
1993-12-29,26.831722259521484
1993-12-30,26.724761962890625
1993-12-31,26.58211898803711
1994-01-03,26.510814666748047
1994-01-04,26.617778778076172
1994-01-05,26.6712646484375
1994-01-06,26.6712646484375
1994-01-07,26.831722259521484
1994-01-10,27.15263557434082
1994-01-11,27.09914207458496
1994-01-12,27.009992599487305
1994-01-13,26.938701629638672
1994-01-14,27.045654296875
1994-01-17,27.045654296875
1994-01-18,27.08133316040039
1994-01-19,27.009992599487305
1994-01-20,27.08133316040039
1994-01-21,27.0278377532959
1994-01-24,26.92085838317871
1994-01-25,26.92085838317871
1994-01-26,26.992172241210938
1994-01-27,27.24176597595215
1994-01-28,27.313087463378906
1994-01-31,27.50920867919922
1994-02-01,27.3665714263916
1994-02-02,27.544845581054688
1994-02-03,27.4200496673584
1994-02-04,26.796058654785156
1994-02-07,26.92085838317871
1994-02-08,26.938701629638672
1994-02-09,27.045654296875
1994-02-10,26.813899993896484
1994-02-11,26.903034210205078
1994-02-14,26.938701629638672
1994-02-15,27.08133316040039
1994-02-16,27.06348991394043
1994-02-17,26.903034210205078
1994-02-18,26.74257469177246
1994-02-22,27.009992599487305
1994-02-23,26.938701629638672
1994-02-24,26.58211898803711
1994-02-25,26.706924438476562
1994-02-28,26.706924438476562
1994-03-01,26.59995460510254
1994-03-02,26.63560676574707
1994-03-03,26.56428337097168
1994-03-04,26.63560676574707
1994-03-07,26.778247833251953
1994-03-08,26.6712646484375
1994-03-09,26.796058654785156
1994-03-10,26.58211898803711
1994-03-11,26.724761962890625
1994-03-14,26.76039695739746
1994-03-15,26.74257469177246
1994-03-16,26.956520080566406
1994-03-17,26.956520080566406
1994-03-18,26.950632095336914
1994-03-21,26.878917694091797
1994-03-22,26.950632095336914
1994-03-23,26.932714462280273
1994-03-24,26.609939575195312
1994-03-25,26.358903884887695
1994-03-28,26.394771575927734
1994-03-29,25.874759674072266
1994-03-30,25.516149520874023
1994-03-31,25.58785629272461
1994-04-04,25.193382263183594
1994-04-05,25.71339988708496
1994-04-06,25.71339988708496
1994-04-07,25.83890724182129
1994-04-08,25.641658782958984
1994-04-11,25.74924087524414
1994-04-12,25.71339988708496
1994-04-13,25.57889747619629
1994-04-14,25.58785629272461
1994-04-15,25.58785629272461
1994-04-18,25.417512893676758
1994-04-19,25.453378677368164
1994-04-20,25.42647933959961
1994-04-21,25.767183303833008
1994-04-22,25.74026870727539
1994-04-25,26.009252548217773
1994-04-26,25.98236656188965
1994-04-28,25.7940731048584
1994-04-29,25.874759674072266
1994-05-02,26.036161422729492
1994-05-03,26.009252548217773
1994-05-04,25.96442985534668
1994-05-05,25.928560256958008
1994-05-06,25.67753791809082
1994-05-09,25.453378677368164
1994-05-10,25.650615692138672
1994-05-11,25.417512893676758
1994-05-12,25.54304313659668
1994-05-13,25.54304313659668
1994-05-16,25.552000045776367
1994-05-17,25.928560256958008
1994-05-18,26.116832733154297
1994-05-19,26.242359161376953
1994-05-20,26.143722534179688
1994-05-23,26.09891128540039
1994-05-24,26.206485748291016
1994-05-25,26.2782039642334
1994-05-26,26.2961483001709
1994-05-27,26.323047637939453
1994-05-31,26.287181854248047
1994-06-01,26.403728485107422
1994-06-02,26.37683868408203
1994-06-03,26.529245376586914
1994-06-06,26.520296096801758
1994-06-07,26.484424591064453
1994-06-08,26.26924705505371
1994-06-09,26.412702560424805
1994-06-10,26.4575252532959
1994-06-13,26.493398666381836
1994-06-14,26.69961166381836
1994-06-15,26.59200668334961
1994-06-16,26.64580535888672
1994-06-17,26.497081756591797
1994-06-20,26.27146339416504
1994-06-21,26.04583168029785
1994-06-22,26.145112991333008
1994-06-23,25.991676330566406
1994-06-24,25.450178146362305
1994-06-27,25.892414093017578
1994-06-28,25.76606559753418
1994-06-29,25.847286224365234
1994-06-30,25.68484115600586
1994-07-01,25.73899269104004
1994-07-05,25.874359130859375
1994-07-06,25.838254928588867
1994-07-07,25.94657325744629
1994-07-08,25.93752670288086
1994-07-11,25.847286224365234
1994-07-12,25.883392333984375
1994-07-13,25.928499221801758
1994-07-14,26.208288192749023
1994-07-15,26.21730613708496
1994-07-18,26.26241683959961
1994-07-19,26.208288192749023
1994-07-20,26.09096336364746
1994-07-21,26.145112991333008
1994-07-22,26.190242767333984
1994-07-25,26.2263126373291
1994-07-26,26.199249267578125
1994-07-27,26.199249267578125
1994-07-28,26.25342559814453
1994-07-29,26.51512336730957
1994-08-01,26.641464233398438
1994-08-02,26.677576065063477
1994-08-03,26.686607360839844
1994-08-04,26.533166885375977
1994-08-05,26.44293785095215
1994-08-08,26.5060977935791
1994-08-09,26.551237106323242
1994-08-10,26.65049171447754
1994-08-11,26.551237106323242
1994-08-12,26.75880241394043
1994-08-15,26.74977684020996
1994-08-16,26.939281463623047
1994-08-17,26.921245574951172
1994-08-18,26.83100128173828
1994-08-19,26.81293487548828
1994-08-22,26.78586196899414
1994-08-23,26.939281463623047
1994-08-24,27.22809600830078
1994-08-25,27.15589714050293
1994-08-26,27.543968200683594
1994-08-29,27.525917053222656
1994-08-30,27.59813117980957
1994-08-31,27.525917053222656
1994-09-01,27.4356632232666
1994-09-02,27.318347930908203
1994-09-06,27.32737159729004
1994-09-07,27.300283432006836
1994-09-08,27.4356632232666
1994-09-09,27.14687156677246
1994-09-12,27.065637588500977
1994-09-13,27.14687156677246
1994-09-14,27.173938751220703
1994-09-15,27.51689338684082
1994-09-16,27.321060180664062
1994-09-19,27.348295211791992
1994-09-20,26.830745697021484
1994-09-21,26.830745697021484
1994-09-22,26.767200469970703
1994-09-23,26.676393508911133
1994-09-26,26.812589645385742
1994-09-27,26.794424057006836
1994-09-28,27.0032901763916
1994-09-29,26.867076873779297
1994-09-30,26.830745697021484
1994-10-03,26.767200469970703
1994-10-04,26.367691040039062
1994-10-05,26.37676239013672
1994-10-06,26.295047760009766
1994-10-07,26.413087844848633
1994-10-10,26.694547653198242
1994-10-11,27.094066619873047
1994-10-12,27.130390167236328
1994-10-13,27.22119140625
1994-10-14,27.339208602905273
1994-10-17,27.28473472595215
1994-10-18,27.22119140625
1994-10-19,27.348295211791992
1994-10-20,27.16669464111328
1994-10-21,27.057741165161133
1994-10-24,26.830745697021484
1994-10-25,26.85800552368164
1994-10-26,26.957874298095703
1994-10-27,27.121295928955078
1994-10-28,27.693334579467773
1994-10-31,27.593456268310547
1994-11-01,27.28473472595215
1994-11-02,27.130390167236328
1994-11-03,27.275671005249023
1994-11-04,26.921558380126953
1994-11-07,27.0032901763916
1994-11-08,27.212085723876953
1994-11-09,27.25750160217285
1994-11-10,27.066814422607422
1994-11-11,26.966936111450195
1994-11-14,27.22119140625
1994-11-15,27.130390167236328
1994-11-16,27.22119140625
1994-11-17,27.039600372314453
1994-11-18,27.0032901763916
1994-11-21,26.730871200561523
1994-11-22,26.149761199951172
1994-11-23,26.295047760009766
1994-11-25,26.422149658203125
1994-11-28,26.540197372436523
1994-11-29,26.531126022338867
1994-11-30,26.494796752929688
1994-12-01,26.231491088867188
1994-12-02,26.476646423339844
1994-12-05,26.503890991210938
1994-12-06,26.522035598754883
1994-12-07,26.331371307373047
1994-12-08,26.07712745666504
1994-12-09,26.177013397216797
1994-12-12,26.349533081054688
1994-12-13,26.449405670166016
1994-12-14,26.585590362548828
1994-12-15,26.667308807373047
1994-12-16,26.797557830810547
1994-12-19,26.834169387817383
1994-12-20,26.75179100036621
1994-12-21,27.035524368286133
1994-12-22,26.953157424926758
1994-12-23,26.980636596679688
1994-12-27,27.12705421447754
1994-12-28,26.989768981933594
1994-12-29,27.00806999206543
1994-12-30,26.687744140625
1995-01-03,26.815881729125977
1995-01-04,26.944000244140625
1995-01-05,26.944000244140625
1995-01-06,26.971458435058594
1995-01-09,26.998920440673828
1995-01-10,27.026369094848633
1995-01-11,27.044666290283203
1995-01-12,27.05381965637207
1995-01-13,27.374149322509766
1995-01-16,27.53888702392578
1995-01-17,27.54805564880371
1995-01-18,27.52058982849121
1995-01-19,27.365028381347656
1995-01-20,27.264324188232422
1995-01-23,27.346698760986328
1995-01-24,27.383302688598633
1995-01-25,27.45652961730957
1995-01-26,27.483976364135742
1995-01-27,27.593799591064453
1995-01-30,27.474811553955078
1995-01-31,27.584646224975586
1995-02-01,27.57550811767578
1995-02-02,27.740236282348633
1995-02-03,28.133787155151367
1995-02-06,28.25275993347168
1995-02-07,28.289369583129883
1995-02-08,28.289369583129883
1995-02-09,28.289369583129883
1995-02-10,28.325986862182617
1995-02-13,28.33513641357422
1995-02-14,28.37174415588379
1995-02-15,28.527328491210938
1995-02-16,28.490720748901367
1995-02-17,28.380891799926758
1995-02-21,28.37174415588379
1995-02-22,28.582246780395508
1995-02-23,28.62801742553711
1995-02-24,28.701223373413086
1995-02-27,28.47241973876953
1995-02-28,28.710369110107422
1995-03-01,28.527328491210938
1995-03-02,28.563941955566406
1995-03-03,28.573091506958008
1995-03-06,28.59139633178711
1995-03-07,28.37174415588379
1995-03-08,28.444963455200195
1995-03-09,28.43581771850586
1995-03-10,28.856807708740234
1995-03-13,28.82933807373047
1995-03-14,29.03985023498535
1995-03-15,28.984949111938477
1995-03-16,29.158843994140625
1995-03-17,29.187833786010742
1995-03-20,29.187833786010742
1995-03-21,29.114233016967773
1995-03-22,29.141828536987305
1995-03-23,29.16020965576172
1995-03-24,29.574317932128906
1995-03-27,29.69392204284668
1995-03-28,29.69392204284668
1995-03-29,29.684715270996094
1995-03-30,29.629514694213867
1995-03-31,29.50989532470703
1995-04-03,29.5835018157959
1995-04-04,29.7767391204834
1995-04-05,29.7767391204834
1995-04-06,29.887161254882812
1995-04-07,29.859569549560547
1995-04-10,29.914762496948242
1995-04-11,29.81355857849121
1995-04-12,29.914762496948242
1995-04-13,30.080385208129883
1995-04-17,29.905582427978516
1995-04-18,29.804353713989258
1995-04-19,29.7767391204834
1995-04-20,29.822755813598633
1995-04-21,29.9699764251709
1995-04-24,30.319644927978516
1995-04-25,30.23682975769043
1995-04-26,30.264419555664062
1995-04-27,30.338045120239258
1995-04-28,30.38405418395996
1995-05-01,30.301225662231445
1995-05-02,30.36564826965332
1995-05-03,30.788917541503906
1995-05-04,30.77052879333496
1995-05-05,30.733720779418945
1995-05-08,30.954570770263672
1995-05-09,30.92698097229004
1995-05-10,30.96376609802246
1995-05-11,31.046586990356445
1995-05-12,31.064973831176758
1995-05-15,31.212200164794922
1995-05-16,31.230609893798828
1995-05-17,31.110986709594727
1995-05-18,30.660097122192383
1995-05-19,30.678512573242188
1995-05-22,31.018962860107422
1995-05-23,31.304222106933594
1995-05-24,31.28581428527832
1995-05-25,31.313434600830078
1995-05-26,30.954570770263672
1995-05-30,30.945348739624023
1995-05-31,31.589492797851562
1995-06-01,31.506671905517578
1995-06-02,31.534257888793945
1995-06-05,31.727510452270508
1995-06-06,31.672277450561523
1995-06-07,31.506671905517578
1995-06-08,31.433046340942383
1995-06-09,31.249027252197266
1995-06-12,31.423839569091797
1995-06-13,31.764320373535156
1995-06-14,31.736709594726562
1995-06-15,31.874727249145508
1995-06-16,31.969375610351562
1995-06-19,32.33034133911133
1995-06-20,32.247047424316406
1995-06-21,32.2285270690918
1995-06-22,32.65428924560547
1995-06-23,32.58950424194336
1995-06-26,32.20075225830078
1995-06-27,32.13596725463867
1995-06-28,32.30257797241211
1995-06-29,32.247047424316406
1995-06-30,32.2285270690918
1995-07-03,32.348854064941406
1995-07-05,32.46916198730469
1995-07-06,32.88568878173828
1995-07-07,33.033775329589844
1995-07-10,33.05228805541992
1995-07-11,32.89494323730469
1995-07-12,33.30218505859375
1995-07-13,33.228145599365234
1995-07-14,33.200382232666016
1995-07-17,33.38549041748047
1995-07-18,33.09855270385742
1995-07-19,32.737586975097656
1995-07-20,32.8579216003418
1995-07-21,32.820892333984375
1995-07-24,33.06154251098633
1995-07-25,33.311439514160156
1995-07-26,33.28367233276367
1995-07-27,33.56135940551758
1995-07-28,33.34846496582031
1995-07-31,33.26514434814453
1995-08-01,33.209625244140625
1995-08-02,33.13559341430664
1995-08-03,33.1263313293457
1995-08-04,33.163352966308594
1995-08-07,33.237396240234375
1995-08-08,33.237396240234375
1995-08-09,33.228145599365234
1995-08-10,33.15410614013672
1995-08-11,32.9689826965332
1995-08-14,33.26514434814453
1995-08-15,33.200382232666016
1995-08-16,33.29293441772461
1995-08-17,33.237396240234375
1995-08-18,33.27442169189453
1995-08-21,33.181861877441406
1995-08-22,33.24665832519531
1995-08-23,33.1263313293457
1995-08-24,33.163352966308594
1995-08-25,33.34846496582031
1995-08-28,33.228145599365234
1995-08-29,33.311439514160156
1995-08-30,33.38549041748047
1995-08-31,33.41326904296875
1995-09-01,33.56135940551758
1995-09-05,33.87602615356445
1995-09-06,33.94083023071289
1995-09-07,33.959346771240234
1995-09-08,34.08892822265625
1995-09-11,34.181488037109375
1995-09-12,34.33884048461914
1995-09-13,34.496158599853516
1995-09-14,34.81089782714844
1995-09-15,34.801292419433594
1995-09-18,34.67100524902344
1995-09-19,34.8385124206543
1995-09-20,35.00597381591797
1995-09-21,34.71753692626953
1995-09-22,34.72682571411133
1995-09-25,34.67100524902344
1995-09-26,34.66170120239258
1995-09-27,34.6337776184082
1995-09-28,34.894325256347656
1995-09-29,34.829193115234375
1995-10-02,34.65237808227539
1995-10-03,34.68960952758789
1995-10-04,34.65237808227539
1995-10-05,34.75474166870117
1995-10-06,34.782657623291016
1995-10-09,34.49419403076172
1995-10-10,34.4755973815918
1995-10-11,34.58725357055664
1995-10-12,34.801292419433594
1995-10-13,34.91295623779297
1995-10-16,34.74543762207031
1995-10-17,34.97807312011719
1995-10-18,35.0804328918457
1995-10-19,35.2479248046875
1995-10-20,35.033897399902344
1995-10-23,34.95947265625
1995-10-24,34.996700286865234
1995-10-25,34.70823669433594
1995-10-26,34.391849517822266
1995-10-27,34.65237808227539
1995-10-30,34.87571716308594
1995-10-31,34.72682571411133
1995-11-01,35.00597381591797
1995-11-02,35.229312896728516
1995-11-03,35.27583694458008
1995-11-06,35.15486145019531
1995-11-07,35.02460479736328
1995-11-08,35.34097671508789
1995-11-09,35.47123718261719
1995-11-10,35.45265197753906
1995-11-13,35.41542053222656
1995-11-14,35.18278884887695
1995-11-15,35.53638458251953
1995-11-16,35.73178482055664
1995-11-17,35.84343338012695
1995-11-20,35.657344818115234
1995-11-21,35.945804595947266
1995-11-22,35.83414077758789
1995-11-24,35.92718505859375
1995-11-27,35.93650436401367
1995-11-28,36.318016052246094
1995-11-29,36.35524368286133
1995-11-30,36.27149200439453
1995-12-01,36.318016052246094
1995-12-04,36.7646598815918
1995-12-05,37.00657653808594
1995-12-06,37.09033966064453
1995-12-07,36.89494705200195
1995-12-08,37.015907287597656
1995-12-11,37.1740837097168
1995-12-12,37.06245040893555
1995-12-13,37.29506301879883
1995-12-14,37.02519989013672
1995-12-15,37.038753509521484
1995-12-18,36.32719802856445
1995-12-19,36.711063385009766
1995-12-20,36.35528564453125
1995-12-21,36.54254150390625
1995-12-22,36.673622131347656
1995-12-26,36.851505279541016
1995-12-27,36.832794189453125
1995-12-28,36.79530334472656
1995-12-29,36.842140197753906
1996-01-02,37.23537826538086
1996-01-03,37.338382720947266
1996-01-04,36.98257827758789
1996-01-05,36.90768051147461
1996-01-08,37.04814147949219
1996-01-09,36.411460876464844
1996-01-10,35.9339714050293
1996-01-11,36.149314880371094
1996-01-12,36.093135833740234
1996-01-15,36.01823043823242
1996-01-16,36.458274841308594
1996-01-17,36.345924377441406
1996-01-18,36.46763610839844
1996-01-19,36.711063385009766
1996-01-22,36.7204475402832
1996-01-23,36.80470657348633
1996-01-24,37.104305267333984
1996-01-25,36.97323226928711
1996-01-26,37.291568756103516
1996-01-29,37.44135665893555
1996-01-30,37.759681701660156
1996-01-31,38.152931213378906
1996-02-01,38.2933464050293
1996-02-02,38.13420104980469
1996-02-05,38.44314193725586
1996-02-06,38.80830764770508
1996-02-07,39.033016204833984
1996-02-08,39.4543342590332
1996-02-09,39.44498062133789
1996-02-12,39.744606018066406
1996-02-13,39.660335540771484
1996-02-14,39.31387710571289
1996-02-15,39.07046890258789
1996-02-16,38.91130828857422
1996-02-20,38.527427673339844
1996-02-21,39.00493240356445
1996-02-22,39.62285614013672
1996-02-23,39.51051330566406
1996-02-26,38.94874572753906
1996-02-27,38.8270378112793
1996-02-28,38.64915466308594
1996-02-29,38.27464294433594
1996-03-01,38.883209228515625
1996-03-04,39.107913970947266
1996-03-05,39.47306442260742
1996-03-06,39.12665557861328
1996-03-07,39.3232536315918
1996-03-08,38.0499153137207
1996-03-11,38.4899787902832
1996-03-12,38.19038009643555
1996-03-13,38.4525260925293
1996-03-14,38.62105941772461
1996-03-15,38.59510040283203
1996-03-18,39.33802795410156
1996-03-19,39.253414154052734
1996-03-20,39.20637893676758
1996-03-21,39.11234664916992
1996-03-22,39.215789794921875
1996-03-25,39.14057159423828
1996-03-26,39.32864761352539
1996-03-27,38.97127151489258
1996-03-28,39.121734619140625
1996-03-29,38.93366241455078
1996-04-01,39.38506317138672
1996-04-02,39.46030807495117
1996-04-03,39.46030807495117
1996-04-04,39.43207550048828
1996-04-08,38.754966735839844
1996-04-09,38.604515075683594
1996-04-10,37.917991638183594
1996-04-11,37.870975494384766
1996-04-12,38.350589752197266
1996-04-15,38.670326232910156
1996-04-16,38.78318405151367
1996-04-17,38.68913650512695
1996-04-18,38.745567321777344
1996-04-19,38.839622497558594
1996-04-22,39.14057159423828
1996-04-23,39.26280212402344
1996-04-24,39.121734619140625
1996-04-25,39.30043029785156
1996-04-26,39.38506317138672
1996-04-29,39.38506317138672
1996-04-30,39.356849670410156
1996-05-01,39.44148254394531
1996-05-02,38.764373779296875
1996-05-03,38.70795440673828
1996-05-06,38.670326232910156
1996-05-07,38.510467529296875
1996-05-08,38.99008560180664
1996-05-09,38.961883544921875
1996-05-10,39.34743118286133
1996-05-13,39.93991470336914
1996-05-14,40.18441390991211
1996-05-15,40.137393951416016
1996-05-16,40.2220458984375
1996-05-17,40.438358306884766
1996-05-20,40.711082458496094
1996-05-21,40.654632568359375
1996-05-22,41.04019546508789
1996-05-23,40.87091827392578
1996-05-24,41.030792236328125
1996-05-28,40.61701965332031
1996-05-29,40.34431838989258
1996-05-30,40.55118179321289
1996-05-31,40.25025177001953
1996-06-03,40.36309051513672
1996-06-04,40.645206451416016
1996-06-05,41.002601623535156
1996-06-06,40.7016487121582
1996-06-07,40.7016487121582
1996-06-10,40.57000732421875
1996-06-11,40.53236389160156
1996-06-12,40.45714569091797
1996-06-13,40.45714569091797
1996-06-14,40.287864685058594
1996-06-17,40.259647369384766
1996-06-18,39.930503845214844
1996-06-19,40.10917663574219
1996-06-20,40.08099365234375
1996-06-21,40.425716400146484
1996-06-24,40.50135040283203
1996-06-25,40.45407485961914
1996-06-26,40.17991638183594
1996-06-27,40.46351623535156
1996-06-28,40.6053466796875
1996-07-01,40.95512771606445
1996-07-02,40.80387878417969
1996-07-03,40.718788146972656
1996-07-05,39.67884826660156
1996-07-08,39.518123626708984
1996-07-09,39.67884826660156
1996-07-10,39.83955001831055
1996-07-11,39.03596115112305
1996-07-12,39.064300537109375
1996-07-15,37.91093826293945
1996-07-16,38.00546646118164
1996-07-17,38.45926284790039
1996-07-18,38.98869705200195
1996-07-19,38.70505142211914
1996-07-22,38.42144012451172
1996-07-23,37.9298210144043
1996-07-24,38.00546646118164
1996-07-25,38.34579849243164
1996-07-26,38.553810119628906
1996-07-29,38.128353118896484
1996-07-30,38.49708557128906
1996-07-31,38.78069305419922
1996-08-01,39.423561096191406
1996-08-02,40.27446746826172
1996-08-05,40.03809356689453
1996-08-06,40.160987854003906
1996-08-07,40.26499557495117
1996-08-08,40.19880294799805
1996-08-09,40.06644058227539
1996-08-12,40.35953140258789
1996-08-13,40.03809356689453
1996-08-14,40.17991638183594
1996-08-15,40.10428237915039
1996-08-16,40.44459533691406
1996-08-19,40.46351623535156
1996-08-20,40.43516540527344
1996-08-21,40.293357849121094
1996-08-22,40.67151641845703
1996-08-23,40.45407485961914
1996-08-26,40.255523681640625
1996-08-27,40.406795501708984
1996-08-28,40.34063720703125
1996-08-29,39.94355392456055
1996-08-30,39.52758026123047
1996-09-03,39.7828369140625
1996-09-04,39.820655822753906
1996-09-05,39.338497161865234
1996-09-06,39.896278381347656
1996-09-09,40.36897659301758
1996-09-10,40.35007858276367
1996-09-11,40.576969146728516
1996-09-12,40.86057662963867
1996-09-13,41.48456954956055
1996-09-16,41.635833740234375
1996-09-17,41.541297912597656
1996-09-18,41.43729019165039
1996-09-19,41.5980224609375
1996-09-20,41.74558639526367
1996-09-23,41.7360725402832
1996-09-24,41.72658157348633
1996-09-25,41.75509262084961
1996-09-26,41.7360725402832
1996-09-27,41.774070739746094
1996-09-30,41.7360725402832
1996-10-01,41.96413803100586
1996-10-02,42.24923324584961
1996-10-03,42.21121597290039
1996-10-04,42.78137969970703
1996-10-07,42.82889175415039
