Date,APPLE
1981-09-28,0.04936297982931137
1981-09-29,0.05193828046321869
1981-09-30,0.052367474883794785
1981-10-01,0.052367474883794785
1981-10-02,0.056660402566194534
1981-10-05,0.05837728828191757
1981-10-06,0.05794806033372879
1981-10-07,0.061381809413433075
1981-10-08,0.0635279044508934
1981-10-09,0.063957080245018
1981-10-12,0.0661039799451828
1981-10-13,0.0661039799451828
1981-10-14,0.062240246683359146
1981-10-15,0.0635279044508934
1981-10-16,0.06266943365335464
1981-10-19,0.063957080245018
1981-10-20,0.06739161908626556
1981-10-21,0.06739161908626556
1981-10-22,0.06696239858865738
1981-10-23,0.06524472683668137
1981-10-26,0.06524472683668137
1981-10-27,0.0665331780910492
1981-10-28,0.06867924332618713
1981-10-29,0.06782082468271255
1981-10-30,0.06867924332618713
1981-11-02,0.06867924332618713
1981-11-03,0.06782082468271255
1981-11-04,0.0661039799451828
1981-11-05,0.061381809413433075
1981-11-06,0.06181100383400917
1981-11-09,0.06266943365335464
1981-11-10,0.06309868395328522
1981-11-11,0.06481552869081497
1981-11-12,0.06696239858865738
1981-11-13,0.062240246683359146
1981-11-16,0.061381809413433075
1981-11-17,0.06266943365335464
1981-11-18,0.06481552869081497
1981-11-19,0.06481552869081497
1981-11-20,0.06524472683668137
1981-11-23,0.062240246683359146
1981-11-24,0.06181100383400917
1981-11-25,0.06309868395328522
1981-11-27,0.06481552869081497
1981-11-30,0.063957080245018
1981-12-01,0.063957080245018
1981-12-02,0.064386285841465
1981-12-03,0.0635279044508934
1981-12-04,0.06524472683668137
1981-12-07,0.06567394733428955
1981-12-08,0.064386285841465
1981-12-09,0.06481552869081497
1981-12-10,0.06481552869081497
1981-12-11,0.064386285841465
1981-12-14,0.062240246683359146
1981-12-15,0.063957080245018
1981-12-16,0.06696239858865738
1981-12-17,0.072542205452919
1981-12-18,0.0785520002245903
1981-12-21,0.07511746138334274
1981-12-22,0.07640513777732849
1981-12-23,0.07468826323747635
1981-12-24,0.07511746138334274
1981-12-28,0.07168372720479965
1981-12-29,0.0729713886976242
1981-12-30,0.0759759247303009
1981-12-31,0.0759759247303009
1982-01-04,0.07554671168327332
1982-01-05,0.07168372720479965
1982-01-06,0.07082530856132507
1982-01-07,0.06524472683668137
1982-01-08,0.06825000792741776
1982-01-11,0.063957080245018
1982-01-12,0.06181100383400917
1982-01-13,0.061381809413433075
1982-01-14,0.064386285841465
1982-01-15,0.06867924332618713
1982-01-18,0.0699668675661087
1982-01-19,0.06825000792741776
1982-01-20,0.06953766196966171
1982-01-21,0.07082530856132507
1982-01-22,0.07125452905893326
1982-01-25,0.06910844147205353
1982-01-26,0.0665331780910492
1982-01-27,0.06696239858865738
1982-01-28,0.06910844147205353
1982-01-29,0.0699668675661087
1982-02-01,0.06910844147205353
1982-02-02,0.06953766196966171
1982-02-03,0.06953766196966171
1982-02-04,0.06782082468271255
1982-02-05,0.06782082468271255
1982-02-08,0.0635279044508934
1982-02-09,0.0635279044508934
1982-02-10,0.064386285841465
1982-02-11,0.0635279044508934
1982-02-12,0.064386285841465
1982-02-16,0.06309868395328522
1982-02-17,0.063957080245018
1982-02-18,0.06481552869081497
1982-02-19,0.064386285841465
1982-02-22,0.0635279044508934
1982-02-23,0.06266943365335464
1982-02-24,0.06309868395328522
1982-02-25,0.06266943365335464
1982-02-26,0.06266943365335464
1982-03-01,0.06309868395328522
1982-03-02,0.06309868395328522
1982-03-03,0.06309868395328522
1982-03-04,0.06181100383400917
1982-03-05,0.057089634239673615
1982-03-08,0.05623119696974754
1982-03-09,0.056660402566194534
1982-03-10,0.05580197647213936
1982-03-11,0.05580197647213936
1982-03-12,0.052367474883794785
1982-03-15,0.05193828046321869
1982-03-16,0.051079824566841125
1982-03-17,0.048504531383514404
1982-03-18,0.052367474883794785
1982-03-19,0.057089634239673615
1982-03-22,0.061381809413433075
1982-03-23,0.0605233758687973
1982-03-24,0.057089634239673615
1982-03-25,0.056660402566194534
1982-03-26,0.05580197647213936
1982-03-29,0.057089634239673615
1982-03-30,0.05794806033372879
1982-03-31,0.05794806033372879
1982-04-01,0.060952574014663696
1982-04-02,0.060952574014663696
1982-04-05,0.060952574014663696
1982-04-06,0.0605233758687973
1982-04-07,0.059664905071258545
1982-04-08,0.06009415164589882
1982-04-12,0.059664905071258545
1982-04-13,0.0549435168504715
1982-04-14,0.055372755974531174
1982-04-15,0.05623119696974754
1982-04-16,0.05794806033372879
1982-04-19,0.056660402566194534
1982-04-20,0.05408511310815811
1982-04-21,0.053655125200748444
1982-04-22,0.052796702831983566
1982-04-23,0.052796702831983566
1982-04-26,0.05408511310815811
1982-04-27,0.052367474883794785
1982-04-28,0.05022139102220535
1982-04-29,0.05022139102220535
1982-04-30,0.05065062269568443
1982-05-03,0.052367474883794785
1982-05-04,0.05408511310815811
1982-05-05,0.053225912153720856
1982-05-06,0.0549435168504715
1982-05-07,0.05580197647213936
1982-05-10,0.0549435168504715
1982-05-11,0.053225912153720856
1982-05-12,0.05193828046321869
1982-05-13,0.052367474883794785
1982-05-14,0.05022139102220535
1982-05-17,0.04936297982931137
1982-05-18,0.048504531383514404
1982-05-19,0.04807531088590622
1982-05-20,0.048504531383514404
1982-05-21,0.048933763056993484
1982-05-24,0.04936297982931137
1982-05-25,0.04936297982931137
1982-05-26,0.048933763056993484
1982-05-27,0.04807531088590622
1982-05-28,0.04807531088590622
1982-06-01,0.047216881066560745
1982-06-02,0.04807531088590622
1982-06-03,0.04635846987366676
1982-06-04,0.045070797204971313
1982-06-07,0.045070797204971313
1982-06-08,0.04464159905910492
1982-06-09,0.043783146888017654
1982-06-10,0.04421236366033554
1982-06-11,0.04592922702431679
1982-06-14,0.04592922702431679
1982-06-15,0.04592922702431679
1982-06-16,0.04592922702431679
1982-06-17,0.045070797204971313
1982-06-18,0.04421236366033554
1982-06-21,0.04421236366033554
1982-06-22,0.04592922702431679
1982-06-23,0.047216881066560745
1982-06-24,0.047216881066560745
1982-06-25,0.0455000177025795
1982-06-28,0.045070797204971313
1982-06-29,0.043783146888017654
1982-06-30,0.043783146888017654
1982-07-01,0.04335392639040947
1982-07-02,0.04120709002017975
1982-07-06,0.039490219205617905
1982-07-07,0.039490219205617905
1982-07-08,0.03777335584163666
1982-07-09,0.03906099870800972
1982-07-12,0.039919424802064896
1982-07-13,0.04249550402164459
1982-07-14,0.042924705892801285
1982-07-15,0.043783146888017654
1982-07-16,0.0455000177025795
1982-07-19,0.04592922702431679
1982-07-20,0.048933763056993484
1982-07-21,0.048933763056993484
1982-07-22,0.04936297982931137
1982-07-23,0.048504531383514404
1982-07-26,0.04635846987366676
1982-07-27,0.04635846987366676
1982-07-28,0.04421236366033554
1982-07-29,0.04592922702431679
1982-07-30,0.04635846987366676
1982-08-02,0.04764609411358833
1982-08-03,0.04464159905910492
1982-08-04,0.04421236366033554
1982-08-05,0.04249550402164459
1982-08-06,0.042066290974617004
1982-08-09,0.04249550402164459
1982-08-10,0.045070797204971313
1982-08-11,0.0455000177025795
1982-08-12,0.045070797204971313
1982-08-13,0.045070797204971313
1982-08-16,0.04592922702431679
1982-08-17,0.048933763056993484
1982-08-18,0.048933763056993484
1982-08-19,0.04936297982931137
1982-08-20,0.05065062269568443
1982-08-23,0.052796702831983566
1982-08-24,0.055372755974531174
1982-08-25,0.05923571437597275
1982-08-26,0.060952574014663696
1982-08-27,0.05794806033372879
1982-08-30,0.05880651995539665
1982-08-31,0.06181100383400917
1982-09-01,0.06009415164589882
1982-09-02,0.06266943365335464
1982-09-03,0.06309868395328522
1982-09-07,0.059664905071258545
1982-09-08,0.06181100383400917
1982-09-09,0.0605233758687973
1982-09-10,0.062240246683359146
1982-09-13,0.06266943365335464
1982-09-14,0.06481552869081497
1982-09-15,0.064386285841465
1982-09-16,0.062240246683359146
1982-09-17,0.060952574014663696
1982-09-20,0.061381809413433075
1982-09-21,0.06266943365335464
1982-09-22,0.064386285841465
1982-09-23,0.064386285841465
1982-09-24,0.062240246683359146
1982-09-27,0.062240246683359146
1982-09-28,0.06309868395328522
1982-09-29,0.06309868395328522
1982-09-30,0.06266943365335464
1982-10-01,0.0635279044508934
1982-10-04,0.064386285841465
1982-10-05,0.06481552869081497
1982-10-06,0.06953766196966171
1982-10-07,0.07511746138334274
1982-10-08,0.08069810271263123
1982-10-11,0.08241492509841919
1982-10-12,0.07983963191509247
1982-10-13,0.08069810271263123
1982-10-14,0.08112728595733643
1982-10-15,0.0789811834692955
1982-10-18,0.08069810271263123
1982-10-19,0.08241492509841919
1982-10-20,0.08713632076978683
1982-10-21,0.08928240090608597
1982-10-22,0.08885318040847778
1982-10-25,0.08370257914066315
1982-10-26,0.08413182944059372
1982-10-27,0.08627787977457047
1982-10-28,0.08627787977457047
1982-10-29,0.08713632076978683
1982-11-01,0.09185845404863358
1982-11-02,0.09829673171043396
1982-11-03,0.10559412837028503
1982-11-04,0.10645262897014618
1982-11-05,0.10344810038805008
1982-11-08,0.09915515780448914
1982-11-09,0.10258963704109192
1982-11-10,0.10645262897014618
1982-11-11,0.1133200004696846
1982-11-12,0.11117396503686905
1982-11-15,0.10859868675470352
1982-11-16,0.1030188575387001
1982-11-17,0.10774026066064835
1982-11-18,0.10774026066064835
1982-11-19,0.10602343082427979
1982-11-22,0.09657984226942062
1982-11-23,0.09915515780448914
1982-11-24,0.10130124539136887
1982-11-26,0.09958433359861374
1982-11-29,0.09915515780448914
1982-11-30,0.10945712774991989
1982-12-01,0.11160318553447723
1982-12-02,0.11160318553447723
1982-12-03,0.10902783274650574
1982-12-06,0.115037702023983
1982-12-07,0.11632534861564636
1982-12-08,0.11374925076961517
1982-12-09,0.10816945880651474
1982-12-10,0.1004427820444107
1982-12-13,0.09829673171043396
1982-12-14,0.0974382683634758
1982-12-15,0.09700906276702881
1982-12-16,0.09872595965862274
1982-12-17,0.10344810038805008
1982-12-20,0.1030188575387001
1982-12-21,0.10387728363275528
1982-12-22,0.10688180476427078
1982-12-23,0.1098862811923027
1982-12-27,0.1124616339802742
1982-12-28,0.11160318553447723
1982-12-29,0.10774026066064835
1982-12-30,0.1030188575387001
1982-12-31,0.10258963704109192
1983-01-03,0.09786752611398697
1983-01-04,0.10344810038805008
1983-01-05,0.10387728363275528
1983-01-06,0.1000136062502861
1983-01-07,0.09443376213312149
1983-01-10,0.09872595965862274
1983-01-11,0.1000136062502861
1983-01-12,0.10559412837028503
1983-01-13,0.10559412837028503
1983-01-14,0.1133200004696846
1983-01-17,0.11718379706144333
1983-01-18,0.11460844427347183
1983-01-19,0.11546683311462402
1983-01-20,0.12834423780441284
1983-01-21,0.12834423780441284
1983-01-24,0.1210467517375946
1983-01-25,0.12576812505722046
1983-01-26,0.1309194564819336
1983-01-27,0.1399337351322174
1983-01-28,0.14079220592975616
1983-01-31,0.14036297798156738
1983-02-01,0.1433674544095993
1983-02-02,0.14723049104213715
1983-02-03,0.15324023365974426
1983-02-04,0.15109413862228394
1983-02-07,0.145084410905838
1983-02-08,0.14379671216011047
1983-02-09,0.145084410905838
1983-02-10,0.15452787280082703
1983-02-11,0.1596784144639969
1983-02-14,0.1588200330734253
1983-02-15,0.1558155119419098
1983-02-16,0.15281108021736145
1983-02-17,0.15109413862228394
1983-02-18,0.1558155119419098
1983-02-22,0.1596784144639969
1983-02-23,0.1609661877155304
1983-02-24,0.16525901854038239
1983-02-25,0.16053690016269684
1983-02-28,0.15667399764060974
1983-03-01,0.15924924612045288
1983-03-02,0.16053690016269684
1983-03-03,0.1553863286972046
1983-03-04,0.15324023365974426
1983-03-07,0.15023571252822876
1983-03-08,0.14551357924938202
1983-03-09,0.14980566501617432
1983-03-10,0.14765965938568115
1983-03-11,0.14551357924938202
1983-03-14,0.1420798897743225
1983-03-15,0.14422596991062164
1983-03-16,0.14422596991062164
1983-03-17,0.14551357924938202
1983-03-18,0.14765965938568115
1983-03-21,0.15109413862228394
1983-03-22,0.15281108021736145
1983-03-23,0.14551357924938202
1983-03-24,0.14808888733386993
1983-03-25,0.14808888733386993
1983-03-28,0.1459427773952484
1983-03-29,0.15023571252822876
1983-03-30,0.1519525945186615
1983-03-31,0.145084410905838
1983-04-04,0.14122143387794495
1983-04-05,0.13864612579345703
1983-04-06,0.13735772669315338
1983-04-07,0.13607005774974823
1983-04-08,0.13521169126033783
1983-04-11,0.14293824136257172
1983-04-12,0.1459427773952484
1983-04-13,0.15109413862228394
1983-04-14,0.15452787280082703
1983-04-15,0.15710313618183136
1983-04-18,0.16139532625675201
1983-04-19,0.1596784144639969
1983-04-20,0.17384342849254608
1983-04-21,0.17856557667255402
1983-04-22,0.17513182759284973
1983-04-25,0.1669759750366211
1983-04-26,0.17169728875160217
1983-04-27,0.1699804812669754
1983-04-28,0.17169728875160217
1983-04-29,0.17341424524784088
1983-05-02,0.16826365888118744
1983-05-03,0.1665467619895935
1983-05-04,0.17684873938560486
1983-05-05,0.1884383261203766
1983-05-06,0.18929678201675415
1983-05-09,0.18672145903110504
1983-05-10,0.188009113073349
1983-05-11,0.18328696489334106
1983-05-12,0.18157003819942474
1983-05-13,0.18242858350276947
1983-05-16,0.17770721018314362
1983-05-17,0.17813634872436523
1983-05-18,0.18028242886066437
1983-05-19,0.1858622133731842
1983-05-20,0.1953057199716568
1983-05-23,0.19745191931724548
1983-05-24,0.20775379240512848
1983-05-25,0.20603686571121216
1983-05-26,0.20389093458652496
1983-05-27,0.20389093458652496
1983-05-31,0.19831109046936035
1983-06-01,0.19959869980812073
1983-06-02,0.20088638365268707
1983-06-03,0.21075905859470367
1983-06-06,0.2154805213212967
1983-06-07,0.20818303525447845
1983-06-08,0.20560772716999054
1983-06-09,0.204320028424263
1983-06-10,0.20346161723136902
1983-06-13,0.19659346342086792
1983-06-14,0.19230124354362488
1983-06-15,0.18672145903110504
1983-06-16,0.19659346342086792
1983-06-17,0.19273050129413605
1983-06-20,0.18328696489334106
1983-06-21,0.18457458913326263
1983-06-22,0.19015516340732574
1983-06-23,0.18414537608623505
1983-06-24,0.1828577220439911
1983-06-27,0.17298497259616852
1983-06-28,0.1609661877155304
1983-06-29,0.16869285702705383
1983-06-30,0.1678343564271927
1983-07-01,0.16912199556827545
1983-07-05,0.16225457191467285
1983-07-06,0.16268377006053925
1983-07-07,0.16053690016269684
1983-07-08,0.1588200330734253
1983-07-11,0.16311301290988922
1983-07-12,0.15924924612045288
1983-07-13,0.1583908647298813
1983-07-14,0.1579616367816925
1983-07-15,0.15238185226917267
1983-07-18,0.1519525945186615
1983-07-19,0.15023571252822876
1983-07-20,0.14165061712265015
1983-07-21,0.1489473134279251
1983-07-22,0.15023571252822876
1983-07-25,0.14808888733386993
1983-07-26,0.13435319066047668
1983-07-27,0.12448049336671829
1983-07-28,0.11675457656383514
1983-07-29,0.11975912749767303
1983-08-01,0.1184714287519455
1983-08-02,0.1180422306060791
1983-08-03,0.11975912749767303
1983-08-04,0.11417926847934723
1983-08-05,0.11632534861564636
1983-08-08,0.11675457656383514
1983-08-09,0.1180422306060791
1983-08-10,0.1176130399107933
1983-08-11,0.11589612066745758
1983-08-12,0.115037702023983
1983-08-15,0.1180422306060791
1983-08-16,0.11632534861564636
1983-08-17,0.11374925076961517
1983-08-18,0.115037702023983
1983-08-19,0.11589612066745758
1983-08-22,0.11546683311462402
1983-08-23,0.10945712774991989
1983-08-24,0.10387728363275528
1983-08-25,0.10473570972681046
1983-08-26,0.10602343082427979
1983-08-29,0.10731101036071777
1983-08-30,0.11289077997207642
1983-08-31,0.12791498005390167
1983-09-01,0.1249096617102623
1983-09-02,0.1304902881383896
1983-09-06,0.13521169126033783
1983-09-07,0.1189006045460701
1983-09-08,0.10902783274650574
1983-09-09,0.10516497492790222
1983-09-12,0.10516497492790222
1983-09-13,0.1098862811923027
1983-09-14,0.10859868675470352
1983-09-15,0.10344810038805008
1983-09-16,0.1008719876408577
1983-09-19,0.1098862811923027
1983-09-20,0.11031557619571686
1983-09-21,0.10816945880651474
1983-09-22,0.11160318553447723
1983-09-23,0.08327338099479675
1983-09-26,0.0854194387793541
1983-09-27,0.08069810271263123
1983-09-28,0.0785520002245903
1983-09-29,0.07812278717756271
1983-09-30,0.07941041141748428
1983-10-03,0.07941041141748428
1983-10-04,0.0785520002245903
1983-10-05,0.07726357132196426
1983-10-06,0.07640513777732849
1983-10-07,0.0699668675661087
1983-10-10,0.06782082468271255
1983-10-11,0.0665331780910492
1983-10-12,0.072542205452919
1983-10-13,0.0789811834692955
1983-10-14,0.07812278717756271
1983-10-17,0.07211298495531082
1983-10-18,0.0665331780910492
1983-10-19,0.07382982969284058
1983-10-20,0.0699668675661087
1983-10-21,0.06825000792741776
1983-10-24,0.072542205452919
1983-10-25,0.0729713886976242
1983-10-26,0.06910844147205353
1983-10-27,0.072542205452919
1983-10-28,0.07168372720479965
1983-10-31,0.07769278436899185
1983-11-01,0.0789811834692955
1983-11-02,0.08069810271263123
1983-11-03,0.07511746138334274
1983-11-04,0.072542205452919
1983-11-07,0.07211298495531082
1983-11-08,0.061381809413433075
1983-11-09,0.0661039799451828
1983-11-10,0.06739161908626556
1983-11-11,0.06867924332618713
1983-11-14,0.06782082468271255
1983-11-15,0.06782082468271255
1983-11-16,0.06867924332618713
1983-11-17,0.07039610296487808
1983-11-18,0.07082530856132507
1983-11-21,0.07382982969284058
1983-11-22,0.07382982969284058
1983-11-23,0.0699668675661087
1983-11-25,0.07039610296487808
1983-11-28,0.07211298495531082
1983-11-29,0.07125452905893326
1983-11-30,0.0699668675661087
1983-12-01,0.06953766196966171
1983-12-02,0.06825000792741776
1983-12-05,0.0699668675661087
1983-12-06,0.07039610296487808
1983-12-07,0.07211298495531082
1983-12-08,0.07382982969284058
1983-12-09,0.07425907254219055
1983-12-12,0.07382982969284058
1983-12-13,0.07726357132196426
1983-12-14,0.08026885986328125
1983-12-15,0.08370257914066315
1983-12-16,0.0849902406334877
1983-12-19,0.08241492509841919
1983-12-20,0.08026885986328125
1983-12-21,0.08327338099479675
1983-12-22,0.0849902406334877
1983-12-23,0.08456099778413773
1983-12-27,0.0849902406334877
1983-12-28,0.08584864437580109
1983-12-29,0.08370257914066315
1983-12-30,0.08370257914066315
1984-01-03,0.0879947617650032
1984-01-04,0.09572140872478485
1984-01-05,0.09700906276702881
1984-01-06,0.09529218822717667
1984-01-09,0.09014159440994263
1984-01-10,0.09486295282840729
1984-01-11,0.09615062177181244
1984-01-12,0.09572140872478485
1984-01-13,0.09357533603906631
1984-01-16,0.09572140872478485
1984-01-17,0.09829673171043396
1984-01-18,0.09872595965862274
1984-01-19,0.09958433359861374
1984-01-20,0.09829673171043396
1984-01-23,0.09915515780448914
1984-01-24,0.09357533603906631
1984-01-25,0.09271693974733353
1984-01-26,0.09486295282840729
1984-01-27,0.08971156179904938
1984-01-30,0.0849902406334877
1984-01-31,0.0849902406334877
1984-02-01,0.08456099778413773
1984-02-02,0.0854194387793541
1984-02-03,0.08413182944059372
1984-02-06,0.07983963191509247
1984-02-07,0.08284419029951096
1984-02-08,0.07983963191509247
1984-02-09,0.08112728595733643
1984-02-10,0.08370257914066315
1984-02-13,0.08327338099479675
1984-02-14,0.0879947617650032
1984-02-15,0.08627787977457047
1984-02-16,0.08713632076978683
1984-02-17,0.08584864437580109
1984-02-21,0.08971156179904938
1984-02-22,0.0940045565366745
1984-02-23,0.09228766709566116
1984-02-24,0.09314609318971634
1984-02-27,0.09271693974733353
1984-02-28,0.08756554126739502
1984-02-29,0.09014159440994263
1984-03-01,0.09271693974733353
1984-03-02,0.09357533603906631
1984-03-05,0.09185845404863358
1984-03-06,0.08842397481203079
1984-03-07,0.091000035405159
1984-03-08,0.09228766709566116
1984-03-09,0.09057080745697021
1984-03-12,0.0940045565366745
1984-03-13,0.09271693974733353
1984-03-14,0.09142925590276718
1984-03-15,0.09185845404863358
1984-03-16,0.09142925590276718
1984-03-19,0.09014159440994263
1984-03-20,0.08928240090608597
1984-03-21,0.08928240090608597
1984-03-22,0.08756554126739502
1984-03-23,0.08756554126739502
1984-03-26,0.08842397481203079
1984-03-27,0.08584864437580109
1984-03-28,0.08756554126739502
1984-03-29,0.08713632076978683
1984-03-30,0.0849902406334877
1984-04-02,0.0854194387793541
1984-04-03,0.08584864437580109
1984-04-04,0.08413182944059372
1984-04-05,0.08284419029951096
1984-04-06,0.08069810271263123
1984-04-09,0.08069810271263123
1984-04-10,0.0849902406334877
1984-04-11,0.08413182944059372
1984-04-12,0.08842397481203079
1984-04-13,0.08842397481203079
1984-04-16,0.09014159440994263
1984-04-17,0.09443376213312149
1984-04-18,0.09615062177181244
1984-04-19,0.09700906276702881
1984-04-23,0.0974382683634758
1984-04-24,0.09572140872478485
1984-04-25,0.09486295282840729
1984-04-26,0.10216043144464493
1984-04-27,0.10344810038805008
1984-04-30,0.10774026066064835
1984-05-01,0.11417926847934723
1984-05-02,0.1133200004696846
1984-05-03,0.10859868675470352
1984-05-04,0.10344810038805008
1984-05-07,0.10688180476427078
1984-05-08,0.11289077997207642
1984-05-09,0.11374925076961517
1984-05-10,0.11374925076961517
1984-05-11,0.11074470728635788
1984-05-14,0.10859868675470352
1984-05-15,0.10945712774991989
1984-05-16,0.10473570972681046
1984-05-17,0.1000136062502861
1984-05-18,0.10216043144464493
1984-05-21,0.10945712774991989
1984-05-22,0.10602343082427979
1984-05-23,0.10387728363275528
1984-05-24,0.1008719876408577
1984-05-25,0.10130124539136887
1984-05-29,0.1008719876408577
