Date,MICROSOFT
1986-11-18,0.08636213093996048
1986-11-19,0.08956049382686615
1986-11-20,0.0964910015463829
1986-11-21,0.09968939423561096
1986-11-24,0.10768601298332214
1986-11-25,0.10875210911035538
1986-11-26,0.10768601298332214
1986-11-28,0.1060868427157402
1986-12-01,0.10395453125238419
1986-12-02,0.10448756814002991
1986-12-03,0.10368802398443222
1986-12-04,0.1050206646323204
1986-12-05,0.10448756814002991
1986-12-08,0.10342146456241608
1986-12-09,0.10288839787244797
1986-12-10,0.10368802398443222
1986-12-11,0.10448756814002991
1986-12-12,0.10075615346431732
1986-12-15,0.09809016436338425
1986-12-16,0.09915632754564285
1986-12-17,0.10022245347499847
1986-12-18,0.10102267563343048
1986-12-19,0.10342146456241608
1986-12-22,0.10448756814002991
1986-12-23,0.10555379837751389
1986-12-24,0.10528716444969177
1986-12-26,0.1050206646323204
1986-12-29,0.10075615346431732
1986-12-30,0.10182229429483414
1986-12-31,0.10288839787244797
1987-01-02,0.10182229429483414
1987-01-05,0.10768601298332214
1987-01-06,0.10928518325090408
1987-01-07,0.11514950543642044
1987-01-08,0.11888096481561661
1987-01-09,0.12367917597293854
1987-01-12,0.13167577981948853
1987-01-13,0.12794367969036102
1987-01-14,0.12794367969036102
1987-01-15,0.13487417995929718
1987-01-16,0.13167577981948853
1987-01-19,0.13647334277629852
1987-01-20,0.13860560953617096
1987-01-21,0.1444699466228485
1987-01-22,0.15886394679546356
1987-01-23,0.1439368724822998
1987-01-26,0.14660218358039856
1987-01-27,0.1524665653705597
1987-01-28,0.15299959480762482
1987-01-29,0.14660218358039856
1987-01-30,0.1559314727783203
1987-02-02,0.15566492080688477
1987-02-03,0.15299959480762482
1987-02-04,0.1535327136516571
1987-02-05,0.1524665653705597
1987-02-06,0.14686881005764008
1987-02-09,0.14553610980510712
1987-02-10,0.14606916904449463
1987-02-11,0.15299959480762482
1987-02-12,0.16366152465343475
1987-02-13,0.1620623916387558
1987-02-17,0.16312849521636963
1987-02-18,0.15299959480762482
1987-02-19,0.14660218358039856
1987-02-20,0.1450030356645584
1987-02-23,0.15406574308872223
1987-02-24,0.1615293174982071
1987-02-25,0.15886394679546356
1987-02-26,0.16472764313220978
1987-02-27,0.16366152465343475
1987-03-02,0.15886394679546356
1987-03-03,0.15886394679546356
1987-03-04,0.17005889117717743
1987-03-05,0.17805549502372742
1987-03-06,0.1775224655866623
1987-03-09,0.17432355880737305
1987-03-10,0.17965470254421234
1987-03-11,0.18232010304927826
1987-03-12,0.18311969935894012
1987-03-13,0.17645572125911713
1987-03-16,0.1753896325826645
1987-03-17,0.18125399947166443
1987-03-18,0.1908496767282486
1987-03-19,0.19458118081092834
1987-03-20,0.1924489140510559
1987-03-23,0.19111624360084534
1987-03-24,0.1924489140510559
1987-03-25,0.1916494220495224
1987-03-26,0.19031666219234467
1987-03-27,0.19564728438854218
1987-03-30,0.20630982518196106
1987-03-31,0.20630982518196106
1987-04-01,0.19404813647270203
1987-04-02,0.20257766544818878
1987-04-03,0.21270671486854553
1987-04-06,0.21164058148860931
1987-04-07,0.20044547319412231
1987-04-08,0.20630982518196106
1987-04-09,0.20257766544818878
1987-04-10,0.20391041040420532
1987-04-13,0.1972471922636032
1987-04-14,0.20044547319412231
1987-04-15,0.20471008121967316
1987-04-16,0.2100413292646408
1987-04-20,0.20417697727680206
1987-04-21,0.20737604796886444
1987-04-22,0.2100413292646408
1987-04-23,0.2100413292646408
1987-04-24,0.21110759675502777
1987-04-27,0.21110759675502777
1987-04-28,0.22656753659248352
1987-04-29,0.22017018496990204
1987-04-30,0.22176942229270935
1987-05-01,0.2239016592502594
1987-05-04,0.22816665470600128
1987-05-05,0.24682529270648956
1987-05-06,0.2409609705209732
1987-05-07,0.2521558105945587
1987-05-08,0.26974835991859436
1987-05-11,0.2622847557067871
1987-05-12,0.25322213768959045
1987-05-13,0.2596195340156555
1987-05-14,0.26175186038017273
1987-05-15,0.25428885221481323
1987-05-18,0.24575918912887573
1987-05-19,0.23722954094409943
1987-05-20,0.2334974855184555
1987-05-21,0.2377627044916153
1987-05-22,0.23083201050758362
1987-05-26,0.2334974855184555
1987-05-27,0.2334974855184555
1987-05-28,0.24789148569107056
1987-05-29,0.24575918912887573
1987-06-01,0.2409609705209732
1987-06-02,0.2398948222398758
1987-06-03,0.24149397015571594
1987-06-04,0.2398948222398758
1987-06-05,0.23296424746513367
1987-06-08,0.23403048515319824
1987-06-09,0.2324313074350357
1987-06-10,0.22070330381393433
1987-06-11,0.20790906250476837
1987-06-12,0.20950821042060852
1987-06-15,0.20950821042060852
1987-06-16,0.2137727588415146
1987-06-17,0.22123627364635468
1987-06-18,0.22363507747650146
1987-06-19,0.22283552587032318
1987-06-22,0.22123627364635468
1987-06-23,0.21910394728183746
1987-06-24,0.2233686000108719
1987-06-25,0.22283552587032318
1987-06-26,0.2233686000108719
1987-06-29,0.2223023921251297
1987-06-30,0.21750490367412567
1987-07-01,0.21857108175754547
1987-07-02,0.2132396250963211
1987-07-06,0.20790906250476837
1987-07-07,0.1924489140510559
1987-07-08,0.19884632527828217
1987-07-09,0.20417697727680206
1987-07-10,0.20684292912483215
1987-07-13,0.21164058148860931
1987-07-14,0.2239016592502594
1987-07-15,0.21803784370422363
1987-07-16,0.21750490367412567
1987-07-17,0.21803784370422363
1987-07-20,0.2121736854314804
1987-07-21,0.21164058148860931
1987-07-22,0.2132396250963211
1987-07-23,0.2084421068429947
1987-07-24,0.2100413292646408
1987-07-27,0.21270671486854553
1987-07-28,0.2121736854314804
1987-07-29,0.21164058148860931
1987-07-30,0.20684292912483215
1987-07-31,0.20044547319412231
1987-08-03,0.19564728438854218
1987-08-04,0.1999124437570572
1987-08-05,0.20737604796886444
1987-08-06,0.2153720259666443
1987-08-07,0.22070330381393433
1987-08-10,0.22070330381393433
1987-08-11,0.21643871068954468
1987-08-12,0.2132396250963211
1987-08-13,0.21963708102703094
1987-08-14,0.22070330381393433
1987-08-17,0.2223023921251297
1987-08-18,0.21857108175754547
1987-08-19,0.21857108175754547
1987-08-20,0.2244347333908081
1987-08-21,0.22816665470600128
1987-08-24,0.2382955700159073
1987-08-25,0.24469301104545593
1987-08-26,0.24629227817058563
1987-08-27,0.24682529270648956
1987-08-28,0.25642114877700806
1987-08-31,0.25322213768959045
1987-09-01,0.24202696979045868
1987-09-02,0.2452261745929718
1987-09-03,0.24575918912887573
1987-09-04,0.23882867395877838
1987-09-08,0.2377627044916153
1987-09-09,0.24042782187461853
1987-09-10,0.24415932595729828
1987-09-11,0.24789148569107056
1987-09-14,0.25428885221481323
1987-09-15,0.2513563632965088
1987-09-16,0.2489575743675232
1987-09-17,0.24735835194587708
1987-09-18,0.2452261745929718
1987-09-21,0.22816665470600128
1987-09-22,0.24415932595729828
1987-09-23,0.25695425271987915
1987-09-24,0.2612186372280121
1987-09-25,0.2644176483154297
1987-09-28,0.27294668555259705
1987-09-29,0.2740134000778198
1987-09-30,0.2825425863265991
1987-10-01,0.29213833808898926
1987-10-02,0.3091975748538971
1987-10-05,0.33691883087158203
1987-10-06,0.3145288825035095
1987-10-07,0.31132984161376953
1987-10-08,0.3070654273033142
1987-10-09,0.30599918961524963
1987-10-12,0.3049331307411194
1987-10-13,0.31239670515060425
1987-10-14,0.30386707186698914
1987-10-15,0.30066797137260437
1987-10-16,0.2761457562446594
1987-10-19,0.1929820030927658
1987-10-20,0.20471008121967316
1987-10-21,0.24149397015571594
1987-10-22,0.2271006852388382
1987-10-23,0.205776184797287
1987-10-26,0.1673930287361145
1987-10-27,0.17592266201972961
1987-10-28,0.17592266201972961
1987-10-29,0.20364391803741455
1987-10-30,0.2121736854314804
1987-11-02,0.2143058180809021
1987-11-03,0.20471008121967316
1987-11-04,0.20790906250476837
1987-11-05,0.2153720259666443
1987-11-06,0.20257766544818878
1987-11-09,0.20044547319412231
1987-11-10,0.20044547319412231
1987-11-11,0.20897513628005981
1987-11-12,0.2132396250963211
1987-11-13,0.205776184797287
1987-11-16,0.20364391803741455
1987-11-17,0.19937945902347565
1987-11-18,0.20471008121967316
1987-11-19,0.1972471922636032
1987-11-20,0.20257766544818878
1987-11-23,0.20364391803741455
1987-11-24,0.20257766544818878
1987-11-25,0.1961803287267685
1987-11-27,0.1929820030927658
1987-11-30,0.1908496767282486
1987-12-01,0.18658466637134552
1987-12-02,0.18765126168727875
1987-12-03,0.17219117283821106
1987-12-04,0.17912174761295319
1987-12-07,0.1844523400068283
1987-12-08,0.20257766544818878
1987-12-09,0.1972471922636032
1987-12-10,0.20257766544818878
1987-12-11,0.20471008121967316
1987-12-14,0.21643871068954468
1987-12-15,0.21857108175754547
1987-12-16,0.23136521875858307
1987-12-17,0.22176942229270935
1987-12-18,0.22176942229270935
1987-12-21,0.21963708102703094
1987-12-22,0.2239016592502594
1987-12-23,0.2271006852388382
1987-12-24,0.2271006852388382
1987-12-28,0.21857108175754547
1987-12-29,0.2324313074350357
1987-12-30,0.2377627044916153
1987-12-31,0.23136521875858307
1988-01-04,0.23882867395877838
1988-01-05,0.24309326708316803
1988-01-06,0.24949049949645996
1988-01-07,0.258020281791687
1988-01-08,0.23882867395877838
1988-01-11,0.24682529270648956
1988-01-12,0.24202696979045868
1988-01-13,0.24202696979045868
1988-01-14,0.2398948222398758
1988-01-15,0.24629227817058563
1988-01-18,0.24415932595729828
1988-01-19,0.24415932595729828
1988-01-20,0.23029901087284088
1988-01-21,0.23456351459026337
1988-01-22,0.22976592183113098
1988-01-25,0.2377627044916153
1988-01-26,0.2324313074350357
1988-01-27,0.2377627044916153
1988-01-28,0.2409609705209732
1988-01-29,0.2377627044916153
1988-02-01,0.23563024401664734
1988-02-02,0.2377627044916153
1988-02-03,0.2249678671360016
1988-02-04,0.21750490367412567
1988-02-05,0.21963708102703094
1988-02-08,0.22070330381393433
1988-02-09,0.2249678671360016
1988-02-10,0.22923286259174347
1988-02-11,0.2334974855184555
1988-02-12,0.23563024401664734
1988-02-16,0.2452261745929718
1988-02-17,0.2452261745929718
1988-02-18,0.24735835194587708
1988-02-19,0.2505568861961365
1988-02-22,0.2505568861961365
1988-02-23,0.2537550926208496
1988-02-24,0.25535497069358826
1988-02-25,0.24789148569107056
1988-02-26,0.24842442572116852
1988-02-29,0.25322213768959045
1988-03-01,0.2516228258609772
1988-03-02,0.2537550926208496
1988-03-03,0.26015251874923706
1988-03-04,0.2590864300727844
1988-03-07,0.267083078622818
1988-03-08,0.2724136710166931
1988-03-09,0.27294668555259705
1988-03-10,0.26761603355407715
1988-03-11,0.2665499746799469
1988-03-14,0.2713475227355957
1988-03-15,0.2665499746799469
1988-03-16,0.2761457562446594
1988-03-17,0.2724136710166931
1988-03-18,0.24842442572116852
1988-03-21,0.2505568861961365
1988-03-22,0.25695425271987915
1988-03-23,0.2516228258609772
1988-03-24,0.2409609705209732
1988-03-25,0.23936165869235992
1988-03-28,0.24256008863449097
1988-03-29,0.2409609705209732
1988-03-30,0.2334974855184555
1988-03-31,0.2409609705209732
1988-04-04,0.23563024401664734
1988-04-05,0.23882867395877838
1988-04-06,0.24789148569107056
1988-04-07,0.24415932595729828
1988-04-08,0.24735835194587708
1988-04-11,0.2452261745929718
1988-04-12,0.2377627044916153
1988-04-13,0.24309326708316803
1988-04-14,0.22603459656238556
1988-04-15,0.23136521875858307
1988-04-18,0.2334974855184555
1988-04-19,0.23136521875858307
1988-04-20,0.2324313074350357
1988-04-21,0.231898233294487
1988-04-22,0.23563024401664734
1988-04-25,0.23509715497493744
1988-04-26,0.2377627044916153
1988-04-27,0.23669646680355072
1988-04-28,0.23616339266300201
1988-04-29,0.2324313074350357
1988-05-02,0.23456351459026337
1988-05-03,0.2409609705209732
1988-05-04,0.24362634122371674
1988-05-05,0.24309326708316803
1988-05-06,0.24415932595729828
1988-05-09,0.24415932595729828
1988-05-10,0.24309326708316803
1988-05-11,0.2377627044916153
1988-05-12,0.23882867395877838
1988-05-13,0.24202696979045868
1988-05-16,0.24842442572116852
1988-05-17,0.24735835194587708
1988-05-18,0.24202696979045868
1988-05-19,0.24309326708316803
1988-05-20,0.2398948222398758
1988-05-23,0.23456351459026337
1988-05-24,0.24202696979045868
1988-05-25,0.2377627044916153
1988-05-26,0.23936165869235992
1988-05-27,0.23669646680355072
1988-05-31,0.24735835194587708
1988-06-01,0.2526889443397522
1988-06-02,0.2516228258609772
1988-06-03,0.2537550926208496
1988-06-06,0.2590864300727844
1988-06-07,0.26015251874923706
1988-06-08,0.2644176483154297
1988-06-09,0.2633509635925293
1988-06-10,0.2654837369918823
1988-06-13,0.26601681113243103
1988-06-14,0.26868221163749695
1988-06-15,0.27294668555259705
1988-06-16,0.2708144783973694
1988-06-17,0.26868221163749695
1988-06-20,0.26761603355407715
1988-06-21,0.27294668555259705
1988-06-22,0.28574150800704956
1988-06-23,0.2814764678478241
1988-06-24,0.27827805280685425
1988-06-27,0.27294668555259705
1988-06-28,0.2804103493690491
1988-06-29,0.2804103493690491
1988-06-30,0.28574150800704956
1988-07-01,0.2900060713291168
1988-07-05,0.2969364523887634
1988-07-06,0.29320502281188965
1988-07-07,0.29320502281188965
1988-07-08,0.29213833808898926
1988-07-11,0.2846754193305969
1988-07-12,0.2798771858215332
1988-07-13,0.2846754193305969
1988-07-14,0.28574150800704956
1988-07-15,0.28574150800704956
1988-07-18,0.2878737449645996
1988-07-19,0.2814764678478241
1988-07-20,0.27294668555259705
1988-07-21,0.26015251874923706
1988-07-22,0.2633509635925293
1988-07-25,0.258020281791687
1988-07-26,0.24735835194587708
1988-07-27,0.24575918912887573
1988-07-28,0.24842442572116852
1988-07-29,0.2537550926208496
1988-08-01,0.24949049949645996
1988-08-02,0.2452261745929718
1988-08-03,0.2398948222398758
1988-08-04,0.23669646680355072
1988-08-05,0.22816665470600128
1988-08-08,0.2271006852388382
1988-08-09,0.22070330381393433
1988-08-10,0.2153720259666443
1988-08-11,0.22070330381393433
1988-08-12,0.22176942229270935
1988-08-15,0.21643871068954468
1988-08-16,0.2239016592502594
1988-08-17,0.2239016592502594
1988-08-18,0.2249678671360016
1988-08-19,0.2153720259666443
1988-08-22,0.20471008121967316
1988-08-23,0.21057432889938354
1988-08-24,0.21963708102703094
1988-08-25,0.21643871068954468
1988-08-26,0.21910394728183746
1988-08-29,0.2223023921251297
1988-08-30,0.21857108175754547
1988-08-31,0.2132396250963211
1988-09-01,0.2084421068429947
1988-09-02,0.21963708102703094
1988-09-06,0.22176942229270935
1988-09-07,0.22070330381393433
1988-09-08,0.22176942229270935
1988-09-09,0.23029901087284088
1988-09-12,0.22923286259174347
1988-09-13,0.23029901087284088
1988-09-14,0.23029901087284088
1988-09-15,0.22283552587032318
1988-09-16,0.22176942229270935
1988-09-19,0.22070330381393433
1988-09-20,0.2271006852388382
1988-09-21,0.22923286259174347
1988-09-22,0.2324313074350357
1988-09-23,0.22923286259174347
1988-09-26,0.2233686000108719
1988-09-27,0.22176942229270935
1988-09-28,0.22603459656238556
1988-09-29,0.22603459656238556
1988-09-30,0.22283552587032318
1988-10-03,0.21910394728183746
1988-10-04,0.21803784370422363
1988-10-05,0.2143058180809021
1988-10-06,0.2132396250963211
1988-10-07,0.2121736854314804
1988-10-10,0.2100413292646408
1988-10-11,0.2121736854314804
1988-10-12,0.2159055769443512
1988-10-13,0.21963708102703094
1988-10-14,0.21857108175754547
1988-10-17,0.22176942229270935
1988-10-18,0.2239016592502594
1988-10-19,0.2271006852388382
1988-10-20,0.22816665470600128
1988-10-21,0.22603459656238556
1988-10-24,0.22176942229270935
1988-10-25,0.2153720259666443
1988-10-26,0.2121736854314804
1988-10-27,0.21110759675502777
1988-10-28,0.21110759675502777
1988-10-31,0.20897513628005981
1988-11-01,0.20790906250476837
1988-11-02,0.2015116810798645
1988-11-03,0.2015116810798645
1988-11-04,0.19831326603889465
1988-11-07,0.19937945902347565
1988-11-08,0.20737604796886444
1988-11-09,0.2121736854314804
1988-11-10,0.20897513628005981
1988-11-11,0.20311075448989868
1988-11-14,0.20684292912483215
1988-11-15,0.20044547319412231
1988-11-16,0.1972471922636032
1988-11-17,0.1961803287267685
1988-11-18,0.19884632527828217
1988-11-21,0.1961803287267685
1988-11-22,0.1961803287267685
1988-11-23,0.1999124437570572
1988-11-25,0.19778025150299072
1988-11-28,0.20044547319412231
1988-11-29,0.20257766544818878
1988-11-30,0.2015116810798645
1988-12-01,0.20897513628005981
1988-12-02,0.2121736854314804
1988-12-05,0.21110759675502777
1988-12-06,0.2121736854314804
1988-12-07,0.2100413292646408
1988-12-08,0.20897513628005981
1988-12-09,0.20897513628005981
1988-12-12,0.2020447552204132
1988-12-13,0.20364391803741455
1988-12-14,0.20630982518196106
1988-12-15,0.20897513628005981
1988-12-16,0.2121736854314804
1988-12-19,0.21643871068954468
1988-12-20,0.21857108175754547
1988-12-21,0.22283552587032318
1988-12-22,0.22176942229270935
1988-12-23,0.22176942229270935
1988-12-27,0.22070330381393433
1988-12-28,0.22283552587032318
1988-12-29,0.2271006852388382
1988-12-30,0.2271006852388382
1989-01-03,0.22869980335235596
1989-01-04,0.23136521875858307
1989-01-05,0.22763365507125854
1989-01-06,0.22603459656238556
1989-01-09,0.2239016592502594
1989-01-10,0.22176942229270935
1989-01-11,0.2239016592502594
1989-01-12,0.2239016592502594
1989-01-13,0.22603459656238556
1989-01-16,0.22656753659248352
1989-01-17,0.21963708102703094
1989-01-18,0.21963708102703094
1989-01-19,0.22816665470600128
1989-01-20,0.23083201050758362
1989-01-23,0.22603459656238556
1989-01-24,0.2249678671360016
1989-01-25,0.22603459656238556
1989-01-26,0.23136521875858307
1989-01-27,0.23616339266300201
1989-01-30,0.24949049949645996
1989-01-31,0.25428885221481323
1989-02-01,0.2526889443397522
1989-02-02,0.2596195340156555
1989-02-03,0.26015251874923706
1989-02-06,0.258020281791687
1989-02-07,0.2649506628513336
1989-02-08,0.2665499746799469
1989-02-09,0.27188053727149963
1989-02-10,0.26388460397720337
1989-02-13,0.2612186372280121
1989-02-14,0.25695425271987915
1989-02-15,0.2654837369918823
1989-02-16,0.26761603355407715
1989-02-17,0.2665499746799469
1989-02-21,0.2633509635925293
1989-02-22,0.2558880150318146
1989-02-23,0.2574872076511383
1989-02-24,0.2505568861961365
1989-02-27,0.25482186675071716
1989-02-28,0.2537550926208496
1989-03-01,0.2526889443397522
1989-03-02,0.2590864300727844
1989-03-03,0.2633509635925293
1989-03-06,0.2644176483154297
1989-03-07,0.22816665470600128
1989-03-08,0.2239016592502594
1989-03-09,0.22070330381393433
1989-03-10,0.22070330381393433
1989-03-13,0.2249678671360016
1989-03-14,0.2249678671360016
1989-03-15,0.2143058180809021
1989-03-16,0.21857108175754547
1989-03-17,0.19831326603889465
1989-03-20,0.19831326603889465
1989-03-21,0.21270671486854553
1989-03-22,0.20897513628005981
1989-03-23,0.2143058180809021
1989-03-27,0.2121736854314804
1989-03-28,0.2121736854314804
1989-03-29,0.21110759675502777
1989-03-30,0.21270671486854553
1989-03-31,0.21270671486854553
1989-04-03,0.2143058180809021
1989-04-04,0.2132396250963211
1989-04-05,0.214838907122612
1989-04-06,0.21857108175754547
1989-04-07,0.21857108175754547
1989-04-10,0.21910394728183746
1989-04-11,0.21910394728183746
1989-04-12,0.20524312555789948
1989-04-13,0.20790906250476837
1989-04-14,0.21643871068954468
1989-04-17,0.21963708102703094
1989-04-18,0.2271006852388382
1989-04-19,0.23403048515319824
1989-04-20,0.23882867395877838
1989-04-21,0.23563024401664734
1989-04-24,0.23509715497493744
1989-04-25,0.2334974855184555
1989-04-26,0.23029901087284088
1989-04-27,0.2334974855184555
1989-04-28,0.2382955700159073
1989-05-01,0.23296424746513367
1989-05-02,0.23029901087284088
1989-05-03,0.23029901087284088
1989-05-04,0.2239016592502594
1989-05-05,0.22176942229270935
1989-05-08,0.21963708102703094
1989-05-09,0.22603459656238556
1989-05-10,0.23029901087284088
1989-05-11,0.23029901087284088
1989-05-12,0.23136521875858307
1989-05-15,0.2334974855184555
1989-05-16,0.2398948222398758
1989-05-17,0.24469301104545593
1989-05-18,0.24842442572116852
1989-05-19,0.24842442572116852
1989-05-22,0.2526889443397522
1989-05-23,0.24149397015571594
1989-05-24,0.2452261745929718
1989-05-25,0.2452261745929718
1989-05-26,0.25108984112739563
1989-05-30,0.2516228258609772
1989-05-31,0.258020281791687
1989-06-01,0.2558880150318146
1989-06-02,0.24842442572116852
1989-06-05,0.24202696979045868
1989-06-06,0.24949049949645996
1989-06-07,0.25482186675071716
1989-06-08,0.25482186675071716
1989-06-09,0.25482186675071716
1989-06-12,0.2516228258609772
1989-06-13,0.24415932595729828
1989-06-14,0.24629227817058563
1989-06-15,0.24202696979045868
1989-06-16,0.24202696979045868
1989-06-19,0.2409609705209732
1989-06-20,0.2324313074350357
1989-06-21,0.23456351459026337
1989-06-22,0.23669646680355072
1989-06-23,0.23616339266300201
1989-06-26,0.2334974855184555
1989-06-27,0.22976592183113098
1989-06-28,0.2249678671360016
1989-06-29,0.22176942229270935
1989-06-30,0.22603459656238556
1989-07-03,0.23029901087284088
1989-07-05,0.23563024401664734
1989-07-06,0.2249678671360016
1989-07-07,0.22816665470600128
1989-07-10,0.23403048515319824
1989-07-11,0.22816665470600128
1989-07-12,0.2271006852388382
1989-07-13,0.22603459656238556
1989-07-14,0.2249678671360016
1989-07-17,0.2271006852388382
1989-07-18,0.22816665470600128
1989-07-19,0.23083201050758362
1989-07-20,0.22816665470600128
1989-07-21,0.23563024401664734
1989-07-24,0.23563024401664734
1989-07-25,0.22176942229270935
1989-07-26,0.2249678671360016
1989-07-27,0.22923286259174347
1989-07-28,0.23136521875858307
1989-07-31,0.2334974855184555
1989-08-01,0.23136521875858307
1989-08-02,0.23136521875858307
1989-08-03,0.23456351459026337
1989-08-04,0.24309326708316803
1989-08-07,0.24629227817058563
1989-08-08,0.2516228258609772
1989-08-09,0.2505568861961365
1989-08-10,0.24949049949645996
1989-08-11,0.24629227817058563
1989-08-14,0.24309326708316803
1989-08-15,0.2452261745929718
1989-08-16,0.2382955700159073
1989-08-17,0.2409609705209732
1989-08-18,0.2452261745929718
1989-08-21,0.23936165869235992
1989-08-22,0.2489575743675232
1989-08-23,0.2526889443397522
1989-08-24,0.2516228258609772
